ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,0.6981316804885864,0.5362311005592346,0.0,0.44995129108428955,0.699999988079071,-2.139166781489621e-07,0.0,-1.233648731613357e-06
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,0.6981316804885864,0.5397619605064392,0.0,0.4529140591621399,0.699999988079071,0.002931238617748022,0.0,-0.0034839361906051636
2,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4422041177749634,-0.013083189725875854,0.6981316804885864,0.5432928204536438,0.0,0.45587679743766785,0.699999988079071,-5.583341598510742,0.0,6.653970241546631
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,0.6981316804885864,0.5468237400054932,0.0,0.4588395655155182,0.699999988079071,-3.7327282428741455,0.0,4.448492527008057
4,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4292898178100586,-0.025997400283813477,0.6981316804885864,0.550354540348053,0.0,0.46180227398872375,0.699999988079071,-2.8069934844970703,0.0,3.345245838165283
5,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4228947162628174,-0.032392531633377075,0.6981316804885864,0.5538854002952576,0.0,0.4647650122642517,0.699999988079071,-2.2511467933654785,0.0,2.6828060150146484
6,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.416540265083313,-0.038747042417526245,0.6981316804885864,0.5574162602424622,0.0,0.46772778034210205,0.699999988079071,-1.8803008794784546,0.0,2.2408528327941895
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.410225749015808,-0.04506149888038635,0.6981316804885864,0.5609471797943115,0.0,0.4706905484199524,0.699999988079071,-1.615147590637207,0.0,1.9248607158660889
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,0.6981316804885864,0.5644780397415161,0.0,0.47365328669548035,0.699999988079071,-1.4160748720169067,0.0,1.6876074075698853
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.397715449333191,-0.05757179856300354,0.6981316804885864,0.5680088996887207,0.0,0.4766160547733307,0.699999988079071,-1.2610632181167603,0.0,1.502872347831726
