ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,0.4363323152065277,0.6344154477119446,0.0,0.2958327829837799,0.699999988079071,-5.259194040263537e-07,0.0,-1.1362474197085248e-06
1,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4487242698669434,-0.006562948226928711,0.4363323152065277,0.6385927796363831,0.0,0.29778072237968445,0.699999988079071,0.0020882191602140665,0.0,-0.004456906579434872
2,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4422039985656738,-0.013083279132843018,0.4363323152065277,0.6427701711654663,0.0,0.299728661775589,0.699999988079071,-3.6709179878234863,0.0,7.872308254241943
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,0.4363323152065277,0.6469475626945496,0.0,0.30167660117149353,0.699999988079071,-2.4541842937469482,0.0,5.263014793395996
4,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4292898178100586,-0.02599748969078064,0.4363323152065277,0.651124894618988,0.0,0.30362454056739807,0.699999988079071,-1.8455229997634888,0.0,3.957732677459717
5,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4228947162628174,-0.03239262104034424,0.4363323152065277,0.6553022861480713,0.0,0.3055724799633026,0.699999988079071,-1.4800797700881958,0.0,3.174036741256714
6,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4165401458740234,-0.03874713182449341,0.4363323152065277,0.6594796180725098,0.0,0.30752041935920715,0.699999988079071,-1.2362558841705322,0.0,2.6511545181274414
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.410225749015808,-0.04506149888038635,0.4363323152065277,0.663657009601593,0.0,0.3094683587551117,0.699999988079071,-1.061922311782837,0.0,2.277303695678711
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,0.4363323152065277,0.6678344011306763,0.0,0.31141629815101624,0.699999988079071,-0.9310384392738342,0.0,1.9966107606887817
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,0.4363323152065277,0.6720117926597595,0.0,0.3133642375469208,0.699999988079071,-0.8291172385215759,0.0,1.7780424356460571
10,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.391518473625183,-0.06376880407333374,0.4363323152065277,0.676189124584198,0.0,0.3153122067451477,0.699999988079071,-0.7474787831306458,0.0,1.6029675006866455
11,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.385359764099121,-0.06992754340171814,0.4363323152065277,0.6803664565086365,0.0,0.31726011633872986,0.699999988079071,-0.6805832386016846,0.0,1.4595130681991577
12,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3792386054992676,-0.07604873180389404,0.4363323152065277,0.6845438480377197,0.0,0.3192080557346344,0.699999988079071,-0.6247581243515015,0.0,1.339787483215332
13,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.373154640197754,-0.08213260769844055,0.4363323152065277,0.688721239566803,0.0,0.32115599513053894,0.699999988079071,-0.5774390697479248,0.0,1.2383054494857788
14,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.367107629776001,-0.08817970752716064,0.4363323152065277,0.6928986310958862,0.0,0.3231039345264435,0.699999988079071,-0.5368121862411499,0.0,1.1511855125427246
15,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3610968589782715,-0.09419038891792297,0.4363323152065277,0.6970759630203247,0.0,0.325051873922348,0.699999988079071,-0.5015356540679932,0.0,1.0755430459976196
16,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3551220893859863,-0.1001652181148529,0.4363323152065277,0.701253354549408,0.0,0.32699984312057495,0.699999988079071,-0.47061270475387573,0.0,1.009225845336914
17,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3491827249526978,-0.10610455274581909,0.4363323152065277,0.7054306864738464,0.0,0.3289477527141571,0.699999988079071,-0.4432806670665741,0.0,0.950605571269989
18,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.343278408050537,-0.11200883984565735,0.4363323152065277,0.7096080780029297,0.0,0.33089569211006165,0.699999988079071,-0.4189351499080658,0.0,0.8983976244926453
19,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3374087810516357,-0.11787845194339752,0.4363323152065277,0.7137854695320129,0.0,0.3328436315059662,0.699999988079071,-0.3971065580844879,0.0,0.8515923023223877
20,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.331573486328125,-0.12371374666690826,0.4363323152065277,0.7179628014564514,0.0,0.3347915709018707,0.699999988079071,-0.37741684913635254,0.0,0.8093575239181519
21,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3257720470428467,-0.12951526045799255,0.4363323152065277,0.7221401929855347,0.0,0.33673951029777527,0.699999988079071,-0.3595675230026245,0.0,0.7710723876953125
22,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.320003867149353,-0.13528339564800262,0.4363323152065277,0.7263175845146179,0.0,0.3386874794960022,0.699999988079071,-0.3432909846305847,0.0,0.736176073551178
23,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.314268946647644,-0.1410183608531952,0.4363323152065277,0.7304949760437012,0.0,0.34063541889190674,0.699999988079071,-0.328419029712677,0.0,0.7042850255966187
24,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.308566689491272,-0.14672055840492249,0.4363323152065277,0.7346723079681396,0.0,0.3425833582878113,0.699999988079071,-0.314744770526886,0.0,0.6749557852745056
25,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3028967380523682,-0.1523904949426651,0.4363323152065277,0.7388496398925781,0.0,0.34453126788139343,0.699999988079071,-0.3021283447742462,0.0,0.6478985548019409
26,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.2972588539123535,-0.1580284684896469,0.4363323152065277,0.7430270314216614,0.0,0.346479207277298,0.699999988079071,-0.2904634177684784,0.0,0.622881293296814
27,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2916524410247803,-0.16363483667373657,0.4363323152065277,0.7472044229507446,0.0,0.3484271466732025,0.699999988079071,-0.27962952852249146,0.0,0.5996497273445129
