ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,5.759586334228516,0.6062177419662476,0.0,-0.3500001132488251,0.699999988079071,-1.2324144336162135e-06,0.0,-2.2091660412115743e-07
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,5.759586334228516,0.6102094054222107,0.0,-0.35230472683906555,0.699999988079071,-0.002271287376061082,0.0,-0.003946039825677872
2,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4422039985656738,-0.013083279132843018,5.759586334228516,0.6142011284828186,0.0,-0.35460934042930603,0.699999988079071,4.343067169189453,0.0,7.522409915924072
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,5.759586334228516,0.6181928515434265,0.0,-0.3569139540195465,0.699999988079071,2.903548240661621,0.0,5.029090881347656
4,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.429289698600769,-0.025997579097747803,5.759586334228516,0.6221845149993896,0.0,-0.3592185378074646,0.699999988079071,2.1834423542022705,0.0,3.7818374633789062
5,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4228947162628174,-0.03239262104034424,5.759586334228516,0.6261761784553528,0.0,-0.3615231513977051,0.699999988079071,1.7510803937911987,0.0,3.0329627990722656
6,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4165401458740234,-0.03874713182449341,5.759586334228516,0.6301679015159607,0.0,-0.36382776498794556,0.699999988079071,1.4626119136810303,0.0,2.533320903778076
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4102256298065186,-0.045061588287353516,5.759586334228516,0.6341596245765686,0.0,-0.36613237857818604,0.699999988079071,1.2563565969467163,0.0,2.1760714054107666
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,5.759586334228516,0.6381513476371765,0.0,-0.3684369921684265,0.699999988079071,1.1015063524246216,0.0,1.9078707695007324
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,5.759586334228516,0.6421430110931396,0.0,-0.370741605758667,0.699999988079071,0.980925440788269,0.0,1.6990162134170532
10,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3915183544158936,-0.06376886367797852,5.759586334228516,0.6461347341537476,0.0,-0.37304621934890747,0.699999988079071,0.8843342065811157,0.0,1.531715750694275
11,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.385359525680542,-0.06992769241333008,5.759586334228516,0.6501263976097107,0.0,-0.37535083293914795,0.699999988079071,0.8051980137825012,0.0,1.394641399383545
