ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,1.9198620319366455,-0.2394140064716339,0.0,0.6577848792076111,0.699999988079071,1.0860867405426688e-06,0.0,-6.229487325981609e-07
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,1.9198620319366455,-0.24099044501781464,0.0,0.6621161103248596,0.699999988079071,0.004276372492313385,0.0,0.0015628862893208861
2,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4422039985656738,-0.013083338737487793,1.9198620319366455,-0.24256689846515656,0.0,0.6664474010467529,0.699999988079071,-8.162193298339844,0.0,-2.9707915782928467
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,1.9198620319366455,-0.24414333701133728,0.0,0.6707786321640015,0.699999988079071,-5.456884384155273,0.0,-1.986142635345459
4,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.429289698600769,-0.025997579097747803,1.9198620319366455,-0.245719775557518,0.0,0.67510986328125,0.699999988079071,-4.103532314300537,0.0,-1.4935657978057861
5,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4228947162628174,-0.03239262104034424,1.9198620319366455,-0.24729621410369873,0.0,0.6794410943984985,0.699999988079071,-3.2909562587738037,0.0,-1.1978116035461426
6,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4165401458740234,-0.03874713182449341,1.9198620319366455,-0.24887266755104065,0.0,0.6837723255157471,0.699999988079071,-2.7488129138946533,0.0,-1.0004876852035522
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.410225749015808,-0.04506149888038635,1.9198620319366455,-0.25044912099838257,0.0,0.6881036162376404,0.699999988079071,-2.3611905574798584,0.0,-0.8594008684158325
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,1.9198620319366455,-0.2520255744457245,0.0,0.6924348473548889,0.699999988079071,-2.0701584815979004,0.0,-0.7534791827201843
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,1.9198620319366455,-0.253601998090744,0.0,0.6967661380767822,0.699999988079071,-1.8435389995574951,0.0,-0.67099529504776
10,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3915183544158936,-0.06376886367797852,1.9198620319366455,-0.25517845153808594,0.0,0.7010973691940308,0.699999988079071,-1.6620070934295654,0.0,-0.6049232482910156
11,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.385359525680542,-0.06992769241333008,1.9198620319366455,-0.25675487518310547,0.0,0.7054286003112793,0.699999988079071,-1.5132757425308228,0.0,-0.5507860779762268
12,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3792386054992676,-0.07604873180389404,1.9198620319366455,-0.2583313286304474,0.0,0.7097598314285278,0.699999988079071,-1.3891404867172241,0.0,-0.5056102275848389
13,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3731547594070435,-0.08213254809379578,1.9198620319366455,-0.2599077820777893,0.0,0.7140910625457764,0.699999988079071,-1.2839148044586182,0.0,-0.46731218695640564
