ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,4.8869218826293945,0.1215537041425705,0.0,-0.6893653869628906,0.699999988079071,-9.61412752076285e-07,0.0,8.020815585041419e-07
1,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4487242698669434,-0.006562948226928711,4.8869218826293945,0.12235408276319504,0.0,-0.6939045786857605,0.699999988079071,-0.004845512565225363,0.0,-0.0008635320118628442
2,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4422039985656738,-0.013083279132843018,4.8869218826293945,0.12315446883440018,0.0,-0.6984438300132751,0.699999988079071,8.554169654846191,0.0,1.5083304643630981
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,4.8869218826293945,0.12395485490560532,0.0,-0.702983021736145,0.699999988079071,5.7188720703125,0.0,1.00839102268219
4,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4292898178100586,-0.025997400283813477,4.8869218826293945,0.12475522607564926,0.0,-0.7075221538543701,0.699999988079071,4.300564765930176,0.0,0.7583046555519104
5,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4228947162628174,-0.03239262104034424,4.8869218826293945,0.1255556046962738,0.0,-0.71206134557724,0.699999988079071,3.4489572048187256,0.0,0.6081458330154419
6,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.416540265083313,-0.038747042417526245,4.8869218826293945,0.12635599076747894,0.0,-0.7166005373001099,0.699999988079071,2.8807859420776367,0.0,0.5079616904258728
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4102258682250977,-0.04506140947341919,4.8869218826293945,0.12715637683868408,0.0,-0.7211397290229797,0.699999988079071,2.474555492401123,0.0,0.4363313913345337
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,4.8869218826293945,0.12795676290988922,0.0,-0.7256789803504944,0.699999988079071,2.169548511505127,0.0,0.38255301117897034
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.397715449333191,-0.05757179856300354,4.8869218826293945,0.12875714898109436,0.0,-0.7302181720733643,0.699999988079071,1.93205726146698,0.0,0.340676486492157
10,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.391518473625183,-0.06376880407333374,4.8869218826293945,0.1295575350522995,0.0,-0.7347573637962341,0.699999988079071,1.7418094873428345,0.0,0.30713051557540894
