ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,1.7453292608261108,-0.12155373394489288,0.0,0.6893653869628906,0.699999988079071,9.61412752076285e-07,0.0,-8.020816153475607e-07
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,1.7453292608261108,-0.12235412001609802,0.0,0.6939045786857605,0.699999988079071,0.004482796415686607,0.0,0.0007965590921230614
2,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4422039985656738,-0.013083338737487793,1.7453292608261108,-0.12315449863672256,0.0,0.6984438300132751,0.699999988079071,-8.554061889648438,0.0,-1.5083101987838745
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,1.7453292608261108,-0.1239548847079277,0.0,0.702983021736145,0.699999988079071,-5.718871593475342,0.0,-1.0083916187286377
4,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4292898178100586,-0.025997400283813477,1.7453292608261108,-0.12475525587797165,0.0,0.7075221538543701,0.699999988079071,-4.300564289093018,0.0,-0.758305013179779
5,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4228947162628174,-0.03239262104034424,1.7453292608261108,-0.12555564939975739,0.0,0.71206134557724,0.699999988079071,-3.4489569664001465,0.0,-0.6081461906433105
6,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.416540265083313,-0.038747042417526245,1.7453292608261108,-0.12635602056980133,0.0,0.7166005373001099,0.699999988079071,-2.8807859420776367,0.0,-0.5079619884490967
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4102258682250977,-0.04506140947341919,1.7453292608261108,-0.12715640664100647,0.0,0.7211397290229797,0.699999988079071,-2.474555492401123,0.0,-0.4363313317298889
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,1.7453292608261108,-0.1279567927122116,0.0,0.7256789803504944,0.699999988079071,-2.169548511505127,0.0,-0.38255318999290466
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,1.7453292608261108,-0.12875717878341675,0.0,0.7302181720733643,0.699999988079071,-1.9320484399795532,0.0,-0.340674489736557
10,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.391518473625183,-0.06376880407333374,1.7453292608261108,-0.1295575648546219,0.0,0.7347573637962341,0.699999988079071,-1.7418094873428345,0.0,-0.30713045597076416
11,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.385359764099121,-0.06992754340171814,1.7453292608261108,-0.13035793602466583,0.0,0.7392964959144592,0.699999988079071,-1.585929274559021,0.0,-0.27964305877685547
12,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3792386054992676,-0.07604873180389404,1.7453292608261108,-0.13115832209587097,0.0,0.7438356876373291,0.699999988079071,-1.4558346271514893,0.0,-0.25670742988586426
13,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.373154640197754,-0.08213260769844055,1.7453292608261108,-0.1319587081670761,0.0,0.7483749389648438,0.699999988079071,-1.3455634117126465,0.0,-0.23726628720760345
14,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.367107629776001,-0.08817970752716064,1.7453292608261108,-0.13275909423828125,0.0,0.7529141306877136,0.699999988079071,-1.2508971691131592,0.0,-0.22057200968265533
15,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3610968589782715,-0.09419044852256775,1.7453292608261108,-0.1335594654083252,0.0,0.7574533224105835,0.699999988079071,-1.1686989068984985,0.0,-0.20607593655586243
16,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3551220893859863,-0.1001652181148529,1.7453292608261108,-0.13435985147953033,0.0,0.7619925141334534,0.699999988079071,-1.0966408252716064,0.0,-0.1933700442314148
17,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3491827249526978,-0.10610455274581909,1.7453292608261108,-0.13516022264957428,0.0,0.7665316462516785,0.699999988079071,-1.0329439640045166,0.0,-0.18214139342308044
18,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.343278408050537,-0.11200883984565735,1.7453292608261108,-0.13596060872077942,0.0,0.7710708975791931,0.699999988079071,-0.9762138724327087,0.0,-0.17213784158229828
19,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3374087810516357,-0.11787845194339752,1.7453292608261108,-0.13676099479198456,0.0,0.775610089302063,0.699999988079071,-0.9253537058830261,0.0,-0.16316719353199005
20,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.331573486328125,-0.12371382117271423,1.7453292608261108,-0.1375613808631897,0.0,0.7801492810249329,0.699999988079071,-0.8794549703598022,0.0,-0.15507760643959045
21,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3257719278335571,-0.12951533496379852,1.7453292608261108,-0.13836176693439484,0.0,0.7846884727478027,0.699999988079071,-0.8378645181655884,0.0,-0.14774426817893982
22,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3200039863586426,-0.13528332114219666,1.7453292608261108,-0.13916215300559998,0.0,0.7892276644706726,0.699999988079071,-0.7999453544616699,0.0,-0.14105859398841858
23,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.314268946647644,-0.14101828634738922,1.7453292608261108,-0.13996253907680511,0.0,0.7937668561935425,0.699999988079071,-0.7652851939201355,0.0,-0.13494732975959778
24,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.308566689491272,-0.14672063291072845,1.7453292608261108,-0.14076291024684906,0.0,0.7983061075210571,0.699999988079071,-0.7334173321723938,0.0,-0.12932713329792023
25,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3028967380523682,-0.1523904949426651,1.7453292608261108,-0.1415632963180542,0.0,0.8028452396392822,0.699999988079071,-0.7040184736251831,0.0,-0.1241450384259224
26,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.2972588539123535,-0.1580284684896469,1.7453292608261108,-0.14236368238925934,0.0,0.8073844313621521,0.699999988079071,-0.6768345832824707,0.0,-0.1193525493144989
27,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2916524410247803,-0.16363483667373657,1.7453292608261108,-0.14316405355930328,0.0,0.811923623085022,0.699999988079071,-0.6515906453132629,0.0,-0.114900603890419
28,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.2860773801803589,-0.16920994222164154,1.7453292608261108,-0.14396443963050842,0.0,0.8164628148078918,0.699999988079071,-0.6280961632728577,0.0,-0.11075981706380844
29,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2805330753326416,-0.17475414276123047,1.7453292608261108,-0.14476482570171356,0.0,0.8210020661354065,0.699999988079071,-0.6061763763427734,0.0,-0.10689123719930649
