ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,5.410520553588867,0.44995126128196716,0.0,-0.5362311601638794,0.699999988079071,-1.2336486179265194e-06,0.0,2.1391679183579981e-07
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,5.410520553588867,0.4529139995574951,0.0,-0.539762020111084,0.699999988079071,-0.0034839364234358072,0.0,-0.0029312381520867348
2,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4422039985656738,-0.013083279132843018,5.410520553588867,0.45587676763534546,0.0,-0.5432928800582886,0.699999988079071,6.653963088989258,0.0,5.58333683013916
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,5.410520553588867,0.4588395059108734,0.0,-0.5468237400054932,0.699999988079071,4.448493003845215,0.0,3.7327280044555664
4,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4292898178100586,-0.02599748969078064,5.410520553588867,0.46180224418640137,0.0,-0.5503545999526978,0.699999988079071,3.3452200889587402,0.0,2.806974411010742
5,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4228947162628174,-0.032392531633377075,5.410520553588867,0.4647649824619293,0.0,-0.5538854598999023,0.699999988079071,2.6828062534332275,0.0,2.2511465549468994
6,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4165401458740234,-0.03874713182449341,5.410520553588867,0.46772775053977966,0.0,-0.5574163198471069,0.699999988079071,2.2408523559570312,0.0,1.8803006410598755
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4102258682250977,-0.04506140947341919,5.410520553588867,0.4706904888153076,0.0,-0.5609471797943115,0.699999988079071,1.9248625040054321,0.0,1.6151515245437622
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,5.410520553588867,0.47365325689315796,0.0,-0.5644780993461609,0.699999988079071,1.6876075267791748,0.0,1.4160747528076172
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,5.410520553588867,0.4766159951686859,0.0,-0.5680089592933655,0.699999988079071,1.5028659105300903,0.0,1.2610567808151245
10,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3915183544158936,-0.06376886367797852,5.410520553588867,0.47957876324653625,0.0,-0.5715398192405701,0.699999988079071,1.3548798561096191,0.0,1.136881947517395
11,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3853596448898315,-0.06992760300636292,5.410520553588867,0.4825414717197418,0.0,-0.5750706791877747,0.699999988079071,1.2336283922195435,0.0,1.0351388454437256
12,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3792386054992676,-0.07604873180389404,5.410520553588867,0.4855042099952698,0.0,-0.5786015391349792,0.699999988079071,1.1324361562728882,0.0,0.9502323269844055
13,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.373154640197754,-0.08213260769844055,5.410520553588867,0.4884669780731201,0.0,-0.5821323990821838,0.699999988079071,1.046658992767334,0.0,0.8782601952552795
