ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,0.7853981256484985,0.4949747622013092,0.0,0.4949747323989868,0.699999988079071,-1.0558312624198152e-07,0.0,-1.2475984476623125e-06
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,0.7853981256484985,0.49823397397994995,0.0,0.49823394417762756,0.699999988079071,0.003223729319870472,0.0,-0.0032152049243450165
2,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4422039985656738,-0.013083338737487793,0.7853981256484985,0.5014932155609131,0.0,0.5014931559562683,0.699999988079071,-6.14194393157959,0.0,6.141947269439697
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,0.7853981256484985,0.5047523975372314,0.0,0.5047523975372314,0.699999988079071,-4.106235980987549,0.0,4.106235980987549
4,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.429289698600769,-0.025997579097747803,0.7853981256484985,0.5080115795135498,0.0,0.5080115795135498,0.699999988079071,-3.0878584384918213,0.0,3.0878546237945557
5,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4228947162628174,-0.03239262104034424,0.7853981256484985,0.5112708210945129,0.0,0.5112707614898682,0.699999988079071,-2.4764044284820557,0.0,2.4764018058776855
6,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4165401458740234,-0.03874713182449341,0.7853981256484985,0.5145300030708313,0.0,0.5145300030708313,0.699999988079071,-2.068448781967163,0.0,2.068445920944214
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4102256298065186,-0.045061588287353516,0.7853981256484985,0.5177892446517944,0.0,0.5177891850471497,0.699999988079071,-1.7767548561096191,0.0,1.776755690574646
8,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4039509296417236,-0.05133634805679321,0.7853981256484985,0.5210484862327576,0.0,0.5210484266281128,0.699999988079071,-1.5577720403671265,0.0,1.5577685832977295
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,0.7853981256484985,0.5243076682090759,0.0,0.5243076086044312,0.699999988079071,-1.3872417211532593,0.0,1.3872387409210205
10,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3915183544158936,-0.06376895308494568,0.7853981256484985,0.5275669097900391,0.0,0.5275668501853943,0.699999988079071,-1.2506338357925415,0.0,1.2506320476531982
11,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.385359525680542,-0.06992769241333008,0.7853981256484985,0.5308260917663574,0.0,0.5308260321617126,0.699999988079071,-1.1387197971343994,0.0,1.1387211084365845
12,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3792386054992676,-0.07604873180389404,0.7853981256484985,0.5340852737426758,0.0,0.534085214138031,0.699999988079071,-1.0453147888183594,0.0,1.0453087091445923
