ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,2.181661367416382,-0.40150338411331177,0.0,0.5734065175056458,0.699999988079071,1.210310188071162e-06,0.0,-3.2062246191344457e-07
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,2.181661367416382,-0.40414711833000183,0.0,0.5771821737289429,0.699999988079071,0.0037261536344885826,0.0,0.0026164385490119457
2,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4422039985656738,-0.013083338737487793,2.181661367416382,-0.4067908823490143,0.0,0.58095782995224,0.699999988079071,-7.115175247192383,0.0,-4.982095241546631
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,2.181661367416382,-0.40943461656570435,0.0,0.5847334861755371,0.699999988079071,-4.756894111633301,0.0,-3.3308117389678955
4,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4292898178100586,-0.02599748969078064,2.181661367416382,-0.412078320980072,0.0,0.5885090827941895,0.699999988079071,-3.577134847640991,0.0,-2.504737377166748
5,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4228947162628174,-0.032392531633377075,2.181661367416382,-0.4147220551967621,0.0,0.5922847390174866,0.699999988079071,-2.868798017501831,0.0,-2.008758068084717
6,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4165401458740234,-0.03874713182449341,2.181661367416382,-0.41736581921577454,0.0,0.5960603952407837,0.699999988079071,-2.3962042331695557,0.0,-1.6778419017791748
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.410225749015808,-0.04506149888038635,2.181661367416382,-0.4200095534324646,0.0,0.5998360514640808,0.699999988079071,-2.0583057403564453,0.0,-1.441238522529602
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,2.181661367416382,-0.42265328764915466,0.0,0.6036117076873779,0.699999988079071,-1.8046048879623413,0.0,-1.263601303100586
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,2.181661367416382,-0.4252970516681671,0.0,0.607387363910675,0.699999988079071,-1.6070556640625,0.0,-1.125274658203125
10,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3915183544158936,-0.06376886367797852,2.181661367416382,-0.4279407858848572,0.0,0.6111630201339722,0.699999988079071,-1.4488099813461304,0.0,-1.014470100402832
11,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3853596448898315,-0.06992760300636292,2.181661367416382,-0.43058449029922485,0.0,0.6149386763572693,0.699999988079071,-1.3191524744033813,0.0,-0.9236819744110107
12,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3792386054992676,-0.07604873180389404,2.181661367416382,-0.4332282245159149,0.0,0.6187143325805664,0.699999988079071,-1.2109452486038208,0.0,-0.8479180335998535
13,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.373154640197754,-0.08213260769844055,2.181661367416382,-0.43587198853492737,0.0,0.6224899888038635,0.699999988079071,-1.1192216873168945,0.0,-0.7836956977844238
14,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3671075105667114,-0.08817979693412781,2.181661367416382,-0.43851572275161743,0.0,0.6262656450271606,0.699999988079071,-1.0404865741729736,0.0,-0.7285599708557129
15,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3610968589782715,-0.09419044852256775,2.181661367416382,-0.4411594569683075,0.0,0.6300413012504578,0.699999988079071,-0.9721096754074097,0.0,-0.6806815266609192
16,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3551219701766968,-0.10016527771949768,2.181661367416382,-0.44380322098731995,0.0,0.6338169574737549,0.699999988079071,-0.9121688008308411,0.0,-0.6387109160423279
17,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3491827249526978,-0.10610455274581909,2.181661367416382,-0.4464469254016876,0.0,0.6375925540924072,0.699999988079071,-0.8591890335083008,0.0,-0.6016169190406799
18,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.343278408050537,-0.11200883984565735,2.181661367416382,-0.4490906596183777,0.0,0.6413682103157043,0.699999988079071,-0.8120017647743225,0.0,-0.5685755014419556
19,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3374087810516357,-0.11787845194339752,2.181661367416382,-0.45173439383506775,0.0,0.6451438665390015,0.699999988079071,-0.7696979641914368,0.0,-0.5389509201049805
20,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.331573486328125,-0.12371382117271423,2.181661367416382,-0.4543781578540802,0.0,0.6489195227622986,0.699999988079071,-0.7315183877944946,0.0,-0.5122215747833252
21,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3257719278335571,-0.12951533496379852,2.181661367416382,-0.45702189207077026,0.0,0.6526951789855957,0.699999988079071,-0.6969238519668579,0.0,-0.48799848556518555
22,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.320003867149353,-0.13528339564800262,2.181661367416382,-0.4596656262874603,0.0,0.6564708352088928,0.699999988079071,-0.6653801798820496,0.0,-0.4659110903739929
23,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.314268946647644,-0.1410183608531952,2.181661367416382,-0.4623093903064728,0.0,0.6602464914321899,0.699999988079071,-0.636556088924408,0.0,-0.44572725892066956
24,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.308566689491272,-0.14672063291072845,2.181661367416382,-0.46495312452316284,0.0,0.6640221476554871,0.699999988079071,-0.6100459098815918,0.0,-0.4271656274795532
25,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.3028967380523682,-0.15239056944847107,2.181661367416382,-0.4675968289375305,0.0,0.6677978038787842,0.699999988079071,-0.5855940580368042,0.0,-0.41004467010498047
26,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.2972588539123535,-0.1580284684896469,2.181661367416382,-0.4702405631542206,0.0,0.6715734601020813,0.699999988079071,-0.5629799962043762,0.0,-0.3942126929759979
27,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2916524410247803,-0.16363483667373657,2.181661367416382,-0.47288432717323303,0.0,0.6753491163253784,0.699999988079071,-0.5419826507568359,0.0,-0.379509299993515
28,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.2860773801803589,-0.16920994222164154,2.181661367416382,-0.4755280613899231,0.0,0.6791247725486755,0.699999988079071,-0.5224394202232361,0.0,-0.3658272624015808
29,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2805330753326416,-0.17475414276123047,2.181661367416382,-0.47817179560661316,0.0,0.6829004287719727,0.699999988079071,-0.5042082071304321,0.0,-0.3530574440956116
30,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.275019645690918,-0.18026769161224365,2.181661367416382,-0.48081550002098083,0.0,0.686676025390625,0.699999988079071,-0.4871240258216858,0.0,-0.3410974442958832
31,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2695361375808716,-0.18575109541416168,2.181661367416382,-0.4834592640399933,0.0,0.6904516816139221,0.699999988079071,-0.47111526131629944,0.0,-0.3298881947994232
32,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.264082670211792,-0.19120457768440247,2.181661367416382,-0.48610299825668335,0.0,0.6942273378372192,0.699999988079071,-0.45607656240463257,0.0,-0.31935760378837585
33,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.258658766746521,-0.19662849605083466,2.181661367416382,-0.4887467324733734,0.0,0.6980029940605164,0.699999988079071,-0.441895067691803,0.0,-0.30942681431770325
34,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.2532641887664795,-0.20202314853668213,2.181661367416382,-0.49139049649238586,0.0,0.7017786502838135,0.699999988079071,-0.4285266697406769,0.0,-0.30006590485572815
35,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.2478984594345093,-0.20738884806632996,2.181661367416382,-0.4940342307090759,0.0,0.7055543065071106,0.699999988079071,-0.4158894419670105,0.0,-0.2912158668041229
36,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2425613403320312,-0.2127259224653244,2.181661367416382,-0.496677964925766,0.0,0.7093299627304077,0.699999988079071,-0.4039144217967987,0.0,-0.2828332483768463
37,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.2372525930404663,-0.21803465485572815,2.181661367416382,-0.49932172894477844,0.0,0.7131056189537048,0.699999988079071,-0.39257287979125977,0.0,-0.2748886048793793
