ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.0378534197807312,0.0031573455780744553,0.9589892625808716,3.0,1.0,0.0,0.0,625,1.134463906288147,0.2958328425884247,0.0,0.6344154477119446,-0.0023077959194779396,0.0,0.003387636039406061,0.699999988079071,1.0
1,0.0012273788452148438,0.031809888780117035,0.9669627547264099,3.0,1.0,0.0,0.0,625,1.134463906288147,0.2977807819843292,0.0,0.6385927796363831,-0.021650388836860657,0.0,0.033119816333055496,0.699999988079071,1.0
2,0.018200017511844635,0.9437508583068848,0.0380491241812706,3.0,1.0,0.0,0.0,840,1.134463906288147,0.29972872138023376,0.0,0.6427701711654663,-0.053121212869882584,0.0,0.04298587515950203,0.699999988079071,1.0
3,0.03703107684850693,0.9194575548171997,0.043511368334293365,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3016766905784607,0.0,0.6469475626945496,-0.08387263119220734,0.0,0.05189836025238037,0.699999988079071,1.0
4,0.05586199089884758,0.8951646089553833,0.04897340014576912,3.0,1.0,0.0,0.0,840,1.134463906288147,0.30362460017204285,0.0,0.651124894618988,-0.11341175436973572,0.0,0.06050803139805794,0.699999988079071,1.0
5,0.07469307631254196,0.8708714246749878,0.054435499012470245,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3055725395679474,0.0,0.6553022861480713,-0.14173918962478638,0.0,0.06881522387266159,0.699999988079071,1.0
6,0.09352397918701172,0.8465783596038818,0.059897664934396744,3.0,1.0,0.0,0.0,840,1.134463906288147,0.30752047896385193,0.0,0.6594796180725098,-0.1688544601202011,0.0,0.07681986689567566,0.699999988079071,1.0
7,0.11235504597425461,0.8222851753234863,0.06535977870225906,3.0,1.0,0.0,0.0,840,1.134463906288147,0.30946841835975647,0.0,0.663657009601593,-0.19475795328617096,0.0,0.08452191203832626,0.699999988079071,1.0
8,0.1311860978603363,0.7979918718338013,0.07082203030586243,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3114163875579834,0.0,0.6678344011306763,-0.2194495052099228,0.0,0.09192149341106415,0.699999988079071,1.0
9,0.15001729130744934,0.7736985683441162,0.07628414034843445,3.0,1.0,0.0,0.0,840,1.134463906288147,0.31336432695388794,0.0,0.6720117926597595,-0.24292919039726257,0.0,0.0990183874964714,0.699999988079071,1.0
10,0.16884806752204895,0.7494056224822998,0.08174630254507065,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3153122663497925,0.0,0.676189124584198,-0.26519647240638733,0.0,0.1058126911520958,0.699999988079071,1.0
11,0.18767887353897095,0.725112795829773,0.0872083231806755,3.0,1.0,0.0,0.0,840,1.134463906288147,0.31726017594337463,0.0,0.6803664565086365,-0.2862517833709717,0.0,0.11230432242155075,0.699999988079071,1.0
12,0.2065100073814392,0.7008195519447327,0.09267043322324753,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3192081153392792,0.0,0.6845438480377197,-0.30609551072120667,0.0,0.11849348247051239,0.699999988079071,1.0
13,0.22534117102622986,0.6765263080596924,0.09813252836465836,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3211560547351837,0.0,0.688721239566803,-0.32472729682922363,0.0,0.12438005954027176,0.699999988079071,1.0
14,0.24417221546173096,0.6522330045700073,0.10359478741884232,3.0,1.0,0.0,0.0,840,1.134463906288147,0.32310402393341064,0.0,0.6928986310958862,-0.34214702248573303,0.0,0.12996414303779602,0.699999988079071,1.0
15,0.26300299167633057,0.6279400587081909,0.10905694961547852,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3250519633293152,0.0,0.6970759630203247,-0.3583545386791229,0.0,0.13524556159973145,0.699999988079071,1.0
16,0.28183412551879883,0.6036468148231506,0.11451905220746994,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3269999027252197,0.0,0.701253354549408,-0.3733503520488739,0.0,0.1402243971824646,0.699999988079071,1.0
17,0.3006649911403656,0.579353928565979,0.1199810728430748,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3289478123188019,0.0,0.7054306864738464,-0.38713401556015015,0.0,0.1449005901813507,0.699999988079071,1.0
18,0.31949615478515625,0.5550606846809387,0.12544317543506622,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3308957517147064,0.0,0.7096080780029297,-0.3997059464454651,0.0,0.14927427470684052,0.699999988079071,1.0
19,0.33832722902297974,0.5307673215866089,0.13090543448925018,3.0,1.0,0.0,0.0,840,1.134463906288147,0.33284372091293335,0.0,0.7137854695320129,-0.41106581687927246,0.0,0.15334545075893402,0.699999988079071,1.0
20,0.35715800523757935,0.5064743757247925,0.13636760413646698,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3347916603088379,0.0,0.7179628014564514,-0.4212135970592499,0.0,0.15711399912834167,0.699999988079071,1.0
21,0.3759891390800476,0.4821811318397522,0.141829714179039,3.0,1.0,0.0,0.0,840,1.134463906288147,0.33673959970474243,0.0,0.7221401929855347,-0.4301495850086212,0.0,0.16057993471622467,0.699999988079071,1.0
22,0.39482030272483826,0.4578879177570343,0.14729180932044983,3.0,1.0,0.0,0.0,840,1.134463906288147,0.338687539100647,0.0,0.7263175845146179,-0.43787363171577454,0.0,0.16374331712722778,0.699999988079071,1.0
23,0.41365137696266174,0.4335947036743164,0.15275391936302185,3.0,1.0,0.0,0.0,840,1.134463906288147,0.3406354784965515,0.0,0.7304949760437012,-0.4443856179714203,0.0,0.16660410165786743,0.699999988079071,1.0
