ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.14970219135284424,0.01197646465152502,0.838321328163147,3.0,1.0,0.0,0.0,603,2.4434609413146973,-0.5362311005592346,0.0,0.4499513506889343,-0.01467797439545393,0.0,-0.006392779294401407,0.699999988079071,1.0
1,0.10390603542327881,0.04327237978577614,0.8528215885162354,3.0,1.0,0.0,0.0,603,2.4434609413146973,-0.5397619605064392,0.0,0.4529140889644623,-0.05078182369470596,0.0,-0.020741797983646393,0.699999988079071,1.0
2,0.058109819889068604,0.07456842064857483,0.867321789264679,3.0,1.0,0.0,0.0,603,2.4434609413146973,-0.5432928204536438,0.0,0.4558768570423126,-0.08362919837236404,0.0,-0.031682901084423065,0.699999988079071,1.0
3,0.012312889099121094,0.10586459934711456,0.8818225264549255,3.0,1.0,0.0,0.0,603,2.4434609413146973,-0.5468237400054932,0.0,0.4588395953178406,-0.11322002112865448,0.0,-0.03921598196029663,0.699999988079071,1.0
4,0.1143261194229126,0.017237499356269836,0.8684363961219788,3.0,1.0,0.0,0.0,1419,2.4434609413146973,-0.550354540348053,0.0,0.46180230379104614,-0.13095808029174805,0.0,-0.06453023105859756,0.699999988079071,1.0
5,0.1143905520439148,0.04081429913640022,0.8447951674461365,3.0,1.0,0.0,0.0,1419,2.4434609413146973,-0.5538854002952576,0.0,0.4647650718688965,-0.14458772540092468,0.0,-0.09598179906606674,0.699999988079071,1.0
6,0.11445498466491699,0.06439106166362762,0.8211539387702942,3.0,1.0,0.0,0.0,1419,2.4434609413146973,-0.5574162602424622,0.0,0.46772781014442444,-0.1576283723115921,0.0,-0.12605024874210358,0.699999988079071,1.0
7,0.11451929807662964,0.08796823024749756,0.7975124716758728,3.0,1.0,0.0,0.0,1419,2.4434609413146973,-0.5609471797943115,0.0,0.4706905782222748,-0.17008017003536224,0.0,-0.15473608672618866,0.699999988079071,1.0
8,0.11458384990692139,0.11154500395059586,0.773871123790741,3.0,1.0,0.0,0.0,1419,2.4434609413146973,-0.5644780397415161,0.0,0.4736533463001251,-0.18194296956062317,0.0,-0.18203839659690857,0.699999988079071,1.0
9,0.11464816331863403,0.13512180745601654,0.7502300143241882,3.0,1.0,0.0,0.0,1419,2.4434609413146973,-0.5680088996887207,0.0,0.4766160547733307,-0.19321663677692413,0.0,-0.20795762538909912,0.699999988079071,1.0
