ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.5256452560424805,0.05577648803591728,0.41857829689979553,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.6959130167961121,0.0,-0.7181260585784912,0.10406696051359177,0.0,-0.13952240347862244,1.0,1.0
1,0.4933740794658661,0.0855787843465805,0.4210471212863922,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.6973076462745667,0.0,-0.719565212726593,0.15226280689239502,0.0,-0.2065258026123047,1.0,1.0
2,0.4611028730869293,0.11538109183311462,0.42351600527763367,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.6987022757530212,0.0,-0.7210043668746948,0.1952984780073166,0.0,-0.2682737112045288,1.0,1.0
3,0.42883172631263733,0.14518338441848755,0.4259848892688751,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7000969052314758,0.0,-0.7224435210227966,0.23317398130893707,0.0,-0.3247660994529724,1.0,1.0
4,0.39656296372413635,0.17498385906219482,0.4284531772136688,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7014914751052856,0.0,-0.7238825559616089,0.26588770747184753,0.0,-0.37600016593933105,1.0,1.0
5,0.3642917573451996,0.20478615164756775,0.4309220612049103,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7028861045837402,0.0,-0.7253217101097107,0.2934431731700897,0.0,-0.4219818711280823,1.0,1.0
6,0.3320206105709076,0.23458845913410187,0.43339094519615173,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7042807340621948,0.0,-0.7267608642578125,0.3158385455608368,0.0,-0.46270814538002014,1.0,1.0
7,0.29975050687789917,0.26439017057418823,0.4358593225479126,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7056753635406494,0.0,-0.7281999588012695,0.33307376503944397,0.0,-0.4981784224510193,1.0,1.0
8,0.26747938990592957,0.29419246315956116,0.43832817673683167,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.707069993019104,0.0,-0.7296391129493713,0.3451489210128784,0.0,-0.5283938050270081,1.0,1.0
9,0.2352083921432495,0.32399412989616394,0.44079744815826416,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7084645628929138,0.0,-0.7310782670974731,0.35206329822540283,0.0,-0.5533528923988342,1.0,1.0
10,0.2029396891593933,0.35379457473754883,0.44326573610305786,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7098591327667236,0.0,-0.7325173020362854,0.35381871461868286,0.0,-0.5730565786361694,1.0,1.0
11,0.17066848278045654,0.38359686732292175,0.4457346200942993,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7112537622451782,0.0,-0.7339564561843872,0.3504137098789215,0.0,-0.5875058174133301,1.0,1.0
12,0.13839733600616455,0.41339918971061707,0.448203444480896,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7126483917236328,0.0,-0.735395610332489,0.34184861183166504,0.0,-0.5966996550559998,1.0,1.0
13,0.1061260998249054,0.4432015120983124,0.45067235827445984,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7140430212020874,0.0,-0.7368347644805908,0.3281232714653015,0.0,-0.6006378531455994,1.0,1.0
14,0.07385498285293579,0.4730038046836853,0.4531412124633789,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.715437650680542,0.0,-0.7382739186286926,0.30923783779144287,0.0,-0.5993207097053528,1.0,1.0
15,0.0415838360786438,0.5028060674667358,0.45561009645462036,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7168322801589966,0.0,-0.7397130727767944,0.28519222140312195,0.0,-0.5927479863166809,1.0,1.0
16,0.009315073490142822,0.5326065421104431,0.45807838439941406,2.0,1.0,0.0,0.0,1419,3.9426984786987305,-0.7182268500328064,0.0,-0.7411521077156067,0.2559890151023865,0.0,-0.5809210538864136,1.0,1.0
17,0.012651801109313965,0.447965145111084,0.539383053779602,2.0,1.0,0.0,0.0,1420,3.9426984786987305,-0.719621479511261,0.0,-0.7425912618637085,0.2614074945449829,0.0,-0.5821627974510193,1.0,1.0
