ptnum,bary_x,bary_y,bary_z,Cd_x,Cd_y,Cd_z,Rout,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
304,0.7097417116165161,0.009178046137094498,0.2810802757740021,1.0,0.0,0.0,3.0,312,0.0,2.1012022495269775,0.0,-5.0284385544330235e-09,-0.004576606675982475,0.0,-0.048985108733177185,0.699999988079071,1.0
305,0.6867362856864929,0.033208586275577545,0.28005510568618774,1.0,0.0,0.0,3.0,312,0.0,2.105811595916748,0.0,-2.5360309408029025e-09,-0.004204861354082823,0.0,-0.04936879128217697,0.699999988079071,1.0
306,0.6637321710586548,0.0572378896176815,0.2790299654006958,1.0,0.0,0.0,3.0,312,0.0,2.1104207038879395,0.0,-4.368858164127687e-09,-0.0038504675030708313,0.0,-0.04977519065141678,0.699999988079071,1.0
307,0.6407268047332764,0.08126842975616455,0.2780047655105591,1.0,0.0,0.0,3.0,312,0.0,2.11503005027771,0.0,-7.490285724998103e-09,-0.0035133876372128725,0.0,-0.0502043254673481,0.699999988079071,1.0
308,0.6177226305007935,0.10529772937297821,0.2769796550273895,1.0,0.0,0.0,3.0,312,0.0,2.1196391582489014,0.0,-3.739214715636763e-09,-0.003193657146766782,0.0,-0.05065617337822914,0.699999988079071,1.0
309,0.594717264175415,0.12932826578617096,0.2759544849395752,1.0,0.0,0.0,3.0,312,0.0,2.124248504638672,0.0,-1.2767440438210542e-09,-0.0028912422712892294,0.0,-0.051130764186382294,0.699999988079071,1.0
310,0.5717130899429321,0.1533575803041458,0.27492934465408325,1.0,0.0,0.0,3.0,312,0.0,2.1288576126098633,0.0,-3.0197602196579965e-09,-0.0026061751414090395,0.0,-0.05162806063890457,0.699999988079071,1.0
311,0.5487077236175537,0.17738811671733856,0.27390414476394653,1.0,0.0,0.0,3.0,312,0.0,2.133466958999634,0.0,-6.1711245002982196e-09,-0.0023384257219731808,0.0,-0.05214810371398926,0.699999988079071,1.0
312,0.5257035493850708,0.20141741633415222,0.272879034280777,1.0,0.0,0.0,3.0,312,0.0,2.138076066970825,0.0,-2.42005349093688e-09,-0.0020880221854895353,0.0,-0.05269084870815277,0.699999988079071,1.0
313,0.5026981830596924,0.22544795274734497,0.27185383439064026,1.0,0.0,0.0,3.0,312,0.0,2.1426854133605957,0.0,-5.571417993621708e-09,-0.0018549382220953703,0.0,-0.05325634777545929,0.699999988079071,1.0
314,0.4796940088272095,0.24947726726531982,0.2708287239074707,1.0,0.0,0.0,3.0,312,0.0,2.147294521331787,0.0,-1.7005992170027184e-09,-0.0016391980461776257,0.0,-0.05384454503655434,0.699999988079071,1.0
315,0.45668864250183105,0.2735078036785126,0.269803524017334,1.0,0.0,0.0,3.0,312,0.0,2.1519038677215576,0.0,-4.851963275598337e-09,-0.0014407793059945107,0.0,-0.05445549264550209,0.699999988079071,1.0
316,0.43368449807167053,0.29753708839416504,0.26877841353416443,1.0,0.0,0.0,3.0,312,0.0,2.156512975692749,0.0,-1.2206404775838564e-09,-0.0012597029563039541,0.0,-0.05508914217352867,0.699999988079071,1.0
317,0.4106803238391876,0.3215664029121399,0.2677532732486725,1.0,0.0,0.0,3.0,312,0.0,2.1611220836639404,0.0,-2.9636566534207986e-09,-0.0010959574719890952,0.0,-0.05574551597237587,0.699999988079071,1.0
