ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.009399354457855225,0.20070196688175201,0.789898693561554,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.573406457901001,0.0,0.40150347352027893,-0.009950700215995312,0.0,0.008643792010843754,0.699999988079071,1.0
1,0.030090928077697754,0.18262150883674622,0.7872875928878784,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.5771821141242981,0.0,0.40414729714393616,-0.03151016682386398,0.0,0.027035493403673172,0.699999988079071,1.0
2,0.050782084465026855,0.16454100608825684,0.7846769094467163,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.5809577703475952,0.0,0.40679100155830383,-0.05259360373020172,0.0,0.04455135390162468,0.699999988079071,1.0
3,0.07147341966629028,0.1464604288339615,0.7820661664009094,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.5847334265708923,0.0,0.4094347357749939,-0.07320162653923035,0.0,0.061191901564598083,0.699999988079071,1.0
4,0.09216439723968506,0.1283801645040512,0.7794554233551025,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.5885090231895447,0.0,0.4120784401893616,-0.09333371371030807,0.0,0.07695670425891876,0.699999988079071,1.0
5,0.11285573244094849,0.11029977351427078,0.7768445014953613,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.5922846794128418,0.0,0.414722204208374,-0.11299054324626923,0.0,0.09184633940458298,0.699999988079071,1.0
6,0.13354700803756714,0.09221920371055603,0.7742337584495544,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.5960603356361389,0.0,0.4173659384250641,-0.13217173516750336,0.0,0.10586044192314148,0.699999988079071,1.0
7,0.15423834323883057,0.07413862645626068,0.7716230154037476,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.599835991859436,0.0,0.42000967264175415,-0.15087737143039703,0.0,0.11899911612272263,0.699999988079071,1.0
8,0.17492973804473877,0.05605817586183548,0.7690120935440063,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.6036116480827332,0.0,0.4226534366607666,-0.16910746693611145,0.0,0.1312623769044876,0.699999988079071,1.0
9,0.19562101364135742,0.0379776656627655,0.7664012908935547,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.6073873043060303,0.0,0.42529720067977905,-0.18686185777187347,0.0,0.1426500827074051,0.699999988079071,1.0
10,0.21631228923797607,0.019897090271115303,0.7637906074523926,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.6111629605293274,0.0,0.42794090509414673,-0.20414066314697266,0.0,0.15316231548786163,0.699999988079071,1.0
11,0.23700344562530518,0.0018169557442888618,0.7611796259880066,3.0,1.0,0.0,0.0,622,0.6108652353286743,0.6149385571479797,0.0,0.4305846691131592,-0.22094376385211945,0.0,0.16279907524585724,0.699999988079071,1.0
