ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.16702231764793396,0.8133068680763245,0.019670816138386726,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.7965298295021057,0.0,0.6045991778373718,-0.012660364620387554,0.0,-0.04445626586675644,1.0,1.0
1,0.1484379917383194,0.8053825497627258,0.046179454773664474,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.7981261014938354,0.0,0.605810821056366,-0.028153369203209877,0.0,-0.10274255275726318,1.0,1.0
2,0.12985368072986603,0.797458291053772,0.072688028216362,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.7997223734855652,0.0,0.6070224642753601,-0.041845861822366714,0.0,-0.15916477143764496,1.0,1.0
3,0.11126938462257385,0.7895339727401733,0.09919664263725281,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.8013186454772949,0.0,0.6082341074943542,-0.05373791605234146,0.0,-0.21372315287590027,1.0,1.0
4,0.09268692135810852,0.7816100716590881,0.12570300698280334,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.8029147982597351,0.0,0.6094456315040588,-0.06382878869771957,0.0,-0.26641321182250977,1.0,1.0
5,0.07410253584384918,0.7736858129501343,0.15221165120601654,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.8045110702514648,0.0,0.610657274723053,-0.0721200481057167,0.0,-0.31724393367767334,1.0,1.0
6,0.05551828444004059,0.7657614946365356,0.17872022092342377,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.8061073422431946,0.0,0.6118689179420471,-0.0786108449101448,0.0,-0.36621060967445374,1.0,1.0
7,0.03693392872810364,0.7578372359275818,0.20522883534431458,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.8077036142349243,0.0,0.6130805611610413,-0.08330115675926208,0.0,-0.4133134186267853,1.0,1.0
8,0.018350452184677124,0.7499125599861145,0.23173698782920837,2.0,1.0,0.0,0.0,1427,2.4923300743103027,-0.809299886226654,0.0,0.6142921447753906,-0.08619123697280884,0.0,-0.4585514962673187,1.0,1.0
9,0.25792407989501953,0.7418640851974487,0.00021183145872782916,2.0,1.0,0.0,0.0,1426,2.4923300743103027,-0.8108961582183838,0.0,0.6155037879943848,-0.08760538697242737,0.0,-0.5017054080963135,1.0,1.0
10,0.2588936388492584,0.7240684032440186,0.017037954181432724,2.0,1.0,0.0,0.0,1426,2.4923300743103027,-0.812492311000824,0.0,0.6167153716087341,-0.11318369954824448,0.0,-0.5260119438171387,1.0,1.0
11,0.25986364483833313,0.7062714099884033,0.03386494889855385,2.0,1.0,0.0,0.0,1426,2.4923300743103027,-0.8140885829925537,0.0,0.6179270148277283,-0.13793647289276123,0.0,-0.549163818359375,1.0,1.0
12,0.2608335614204407,0.6884744763374329,0.050691958516836166,2.0,1.0,0.0,0.0,1426,2.4923300743103027,-0.8156848549842834,0.0,0.6191386580467224,-0.16186220943927765,0.0,-0.5711588859558105,1.0,1.0
13,0.2618042230606079,0.6706775426864624,0.06751822680234909,2.0,1.0,0.0,0.0,1426,2.4923300743103027,-0.8172811269760132,0.0,0.6203502416610718,-0.18496018648147583,0.0,-0.5919974446296692,1.0,1.0
