ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.844896137714386,0.1107095330953598,0.04439433664083481,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7782432436943054,0.0,-0.6279629468917847,0.09527930617332458,0.0,0.08615045249462128,1.0,1.0
1,0.8341649770736694,0.10144762694835663,0.06438739597797394,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7798028588294983,0.0,-0.6292213797569275,0.13649344444274902,0.0,0.12292288988828659,1.0,1.0
2,0.8234331607818604,0.09218602627515793,0.08438081294298172,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7813624739646912,0.0,-0.6304798722267151,0.1766555905342102,0.0,0.1584380716085434,1.0,1.0
3,0.8127020001411438,0.08292412012815475,0.10437386482954025,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.782922089099884,0.0,-0.6317383050918579,0.2157643437385559,0.0,0.19269464910030365,1.0,1.0
4,0.8019713759422302,0.07366250455379486,0.12436608970165253,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7844816446304321,0.0,-0.632996678352356,0.25381889939308167,0.0,0.22569197416305542,1.0,1.0
5,0.7912396192550659,0.06440090388059616,0.1443594992160797,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.786041259765625,0.0,-0.6342551708221436,0.29082298278808594,0.0,0.25743338465690613,1.0,1.0
6,0.7805084586143494,0.05513898655772209,0.16435255110263824,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7876008749008179,0.0,-0.6355136036872864,0.3267737627029419,0.0,0.28791627287864685,1.0,1.0
7,0.7697772979736328,0.04587707668542862,0.18434561789035797,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7891604900360107,0.0,-0.6367720365524292,0.36167192459106445,0.0,0.31714123487472534,1.0,1.0
8,0.7590454816818237,0.03661549091339111,0.20433904230594635,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7907201051712036,0.0,-0.6380305290222168,0.39551788568496704,0.0,0.34510886669158936,1.0,1.0
9,0.7483143210411072,0.027353573590517044,0.22433209419250488,2.0,1.0,0.0,0.0,1181,5.604252338409424,0.7922797203063965,0.0,-0.6392889618873596,0.4283106327056885,0.0,0.3718179762363434,1.0,1.0
