ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.01871436834335327,0.4477374851703644,0.5335481762886047,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.6973363161087036,0.0,0.061009012162685394,-0.00394418416544795,0.0,0.025796884670853615,0.699999988079071,1.0
1,0.04611736536026001,0.43203914165496826,0.5218434929847717,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7019279599189758,0.0,0.06141073256731033,-0.009700404480099678,0.0,0.0624188631772995,0.699999988079071,1.0
2,0.07352083921432495,0.41634052991867065,0.5101386308670044,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7065196633338928,0.0,0.06181245669722557,-0.015433963388204575,0.0,0.09767267853021622,0.699999988079071,1.0
3,0.10092410445213318,0.4006420075893402,0.4984338581562042,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7111113667488098,0.0,0.06221417710185051,-0.021144717931747437,0.0,0.1315574198961258,0.699999988079071,1.0
4,0.12832722067832947,0.3849436044692993,0.4867291748523712,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.715703010559082,0.0,0.06261589378118515,-0.02683268114924431,0.0,0.16407319903373718,0.699999988079071,1.0
5,0.1557302176952362,0.3692452609539032,0.4750244915485382,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7202946543693542,0.0,0.06301761418581009,-0.03249785676598549,0.0,0.19522005319595337,0.699999988079071,1.0
6,0.18313363194465637,0.353546679019928,0.46331968903541565,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7248863577842712,0.0,0.06341933459043503,-0.03814036026597023,0.0,0.2249985933303833,0.699999988079071,1.0
7,0.21053698658943176,0.33784812688827515,0.4516148865222931,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7294780611991882,0.0,0.06382105499505997,-0.043760087341070175,0.0,0.2534082531929016,0.699999988079071,1.0
8,0.23794037103652954,0.32214951515197754,0.4399101138114929,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7340697646141052,0.0,0.06422276794910431,-0.04935707524418831,0.0,0.28044915199279785,0.699999988079071,1.0
9,0.26534342765808105,0.3064511716365814,0.42820537090301514,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7386614084243774,0.0,0.06462449580430984,-0.05493120476603508,0.0,0.30612093210220337,0.699999988079071,1.0
10,0.2927468419075012,0.2907525897026062,0.4165005683898926,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7432531118392944,0.0,0.06502621620893478,-0.06048266589641571,0.0,0.3304242491722107,0.699999988079071,1.0
11,0.32014980912208557,0.2750542163848877,0.40479597449302673,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7478447556495667,0.0,0.06542792916297913,-0.06601128727197647,0.0,0.3533583879470825,0.699999988079071,1.0
12,0.3475528657436371,0.2593558728694916,0.39309123158454895,3.0,1.0,0.0,0.0,1275,0.0872664600610733,0.7524363994598389,0.0,0.06582964956760406,-0.07151712477207184,0.0,0.37492382526397705,0.699999988079071,1.0
