ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.012605547904968262,0.3254128396511078,0.6619815826416016,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12155376374721527,0.0,0.6893653869628906,-0.01731702871620655,0.0,0.0002907396701630205,0.699999988079071,1.0
1,0.03321927785873413,0.31172889471054077,0.6550518274307251,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12235413491725922,0.0,0.6939045786857605,-0.04493869096040726,0.0,0.0006176059832796454,0.699999988079071,1.0
2,0.05383336544036865,0.29804474115371704,0.6481218934059143,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12315451353788376,0.0,0.6984438300132751,-0.07169614732265472,0.0,0.0007600795361213386,0.699999988079071,1.0
3,0.07444709539413452,0.28436070680618286,0.6411921977996826,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.1239548996090889,0.0,0.702983021736145,-0.09758846461772919,0.0,0.000718148541636765,0.699999988079071,1.0
4,0.09506046772003174,0.270676851272583,0.6342626810073853,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12475527822971344,0.0,0.7075221538543701,-0.12261569499969482,0.0,0.0004918213817290962,0.699999988079071,1.0
5,0.11567419767379761,0.25699281692504883,0.6273329854011536,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12555566430091858,0.0,0.71206134557724,-0.14677870273590088,0.0,8.109761984087527e-05,0.699999988079071,1.0
6,0.1362878680229187,0.24330876767635345,0.6204033493995667,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12635605037212372,0.0,0.7166005373001099,-0.17007698118686676,0.0,-0.0005140267894603312,0.699999988079071,1.0
7,0.15690159797668457,0.22962473332881927,0.613473653793335,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12715643644332886,0.0,0.7211397290229797,-0.1925106644630432,0.0,-0.0012935459380969405,0.699999988079071,1.0
8,0.17751562595367432,0.21594059467315674,0.606543779373169,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.127956822514534,0.0,0.7256789803504944,-0.21407999098300934,0.0,-0.002257466083392501,0.699999988079071,1.0
9,0.1981292963027954,0.20225664973258972,0.5996140241622925,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12875719368457794,0.0,0.7302181720733643,-0.23478427529335022,0.0,-0.0034057695884257555,0.699999988079071,1.0
10,0.21874302625656128,0.18857263028621674,0.5926843285560608,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.12955757975578308,0.0,0.7347573637962341,-0.2546239495277405,0.0,-0.004738479387015104,0.699999988079071,1.0
11,0.23935651779174805,0.17488867044448853,0.5857548117637634,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13035796582698822,0.0,0.7392964959144592,-0.2735987603664398,0.0,-0.006255585700273514,0.699999988079071,1.0
12,0.2599702477455139,0.1612047553062439,0.5788249969482422,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13115833699703217,0.0,0.7438356876373291,-0.29170915484428406,0.0,-0.007957068271934986,0.699999988079071,1.0
13,0.28058427572250366,0.14752057194709778,0.571895182132721,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.1319587230682373,0.0,0.7483749389648438,-0.3089551031589508,0.0,-0.009842990897595882,0.699999988079071,1.0
14,0.30119800567626953,0.1338365375995636,0.5649654865264893,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13275910913944244,0.0,0.7529141306877136,-0.32533612847328186,0.0,-0.011913292109966278,0.699999988079071,1.0
15,0.3218116760253906,0.12015249580144882,0.5580358505249023,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13355949521064758,0.0,0.7574533224105835,-0.3408524692058563,0.0,-0.014167994260787964,0.699999988079071,1.0
16,0.3424254059791565,0.10646845400333405,0.5511061549186707,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13435988128185272,0.0,0.7619925141334534,-0.3555041551589966,0.0,-0.016607092693448067,0.699999988079071,1.0
17,0.3630388379096985,0.09278461337089539,0.5441765189170837,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13516025245189667,0.0,0.7665316462516785,-0.3692909777164459,0.0,-0.019230544567108154,0.699999988079071,1.0
18,0.38365280628204346,0.07910047471523285,0.5372467041015625,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.1359606385231018,0.0,0.7710708975791931,-0.3822135329246521,0.0,-0.022038452327251434,0.699999988079071,1.0
19,0.4042665362358093,0.06541643291711807,0.5303170084953308,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13676102459430695,0.0,0.775610089302063,-0.39427125453948975,0.0,-0.025030741468071938,0.699999988079071,1.0
20,0.42488032579421997,0.0517323836684227,0.5233873128890991,3.0,1.0,0.0,0.0,1151,1.3962633609771729,0.13756141066551208,0.0,0.7801492810249329,-0.4054643511772156,0.0,-0.028207434341311455,0.699999988079071,1.0
