ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.6594375371932983,0.014122175052762032,0.32644030451774597,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5362310409545898,0.0,-0.4499514102935791,0.010955427773296833,0.0,0.017374569550156593,0.699999988079071,1.0
1,0.6483458280563354,0.03721564635634422,0.3144385516643524,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5397619009017944,0.0,-0.45291417837142944,0.028308507055044174,0.0,0.04510446637868881,0.699999988079071,1.0
2,0.637253999710083,0.06030901148915291,0.3024369776248932,3.0,1.0,0.0,0.0,623,5.585053443908691,0.543292760848999,0.0,-0.4558769166469574,0.044964127242565155,0.0,0.07198771089315414,0.699999988079071,1.0
3,0.6261622905731201,0.08340247720479965,0.29043522477149963,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5468236207962036,0.0,-0.45883968472480774,0.06092243641614914,0.0,0.09802456200122833,0.699999988079071,1.0
4,0.6150703430175781,0.10649577528238297,0.2784338593482971,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5503544807434082,0.0,-0.4618023931980133,0.0761832669377327,0.0,0.12321468442678452,0.699999988079071,1.0
5,0.60397869348526,0.1295892298221588,0.26643210649490356,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5538853406906128,0.0,-0.46476516127586365,0.09074680507183075,0.0,0.14755849540233612,0.699999988079071,1.0
6,0.5928868651390076,0.1526826024055481,0.25443053245544434,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5574162006378174,0.0,-0.4677278995513916,0.10461292415857315,0.0,0.1710556596517563,0.699999988079071,1.0
7,0.5817951560020447,0.17577607929706573,0.24242877960205078,3.0,1.0,0.0,0.0,623,5.585053443908691,0.560947060585022,0.0,-0.47069066762924194,0.11778170615434647,0.0,0.1937064379453659,0.699999988079071,1.0
8,0.5707033276557922,0.19886945188045502,0.23042722046375275,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5644779205322266,0.0,-0.4736534059047699,0.13025306165218353,0.0,0.21551057696342468,0.699999988079071,1.0
9,0.5596112608909607,0.22196316719055176,0.21842558681964874,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5680088400840759,0.0,-0.47661617398262024,0.14202722907066345,0.0,0.23646849393844604,0.699999988079071,1.0
10,0.5485195517539978,0.2450566291809082,0.206423819065094,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5715397000312805,0.0,-0.4795789420604706,0.15310384333133698,0.0,0.2565796673297882,0.699999988079071,1.0
11,0.5374280214309692,0.2681496739387512,0.19442233443260193,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5750705003738403,0.0,-0.48254165053367615,0.1634829044342041,0.0,0.275844007730484,0.699999988079071,1.0
12,0.5263357162475586,0.2912432849407196,0.18242093920707703,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5786014199256897,0.0,-0.4855043888092041,0.17316488921642303,0.0,0.294262170791626,0.699999988079071,1.0
13,0.5152440667152405,0.31433677673339844,0.17041917145252228,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5821322798728943,0.0,-0.48846715688705444,0.18214938044548035,0.0,0.31183382868766785,0.699999988079071,1.0
14,0.5041524171829224,0.3374302387237549,0.15841737389564514,3.0,1.0,0.0,0.0,623,5.585053443908691,0.5856631398200989,0.0,-0.4914299249649048,0.190436452627182,0.0,0.32855895161628723,0.699999988079071,1.0
