ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.0,1.0,-0.0,2.0,1.0,0.0,0.0,878,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,1.0
1,0.013049423694610596,0.01887139491736889,0.9680792093276978,2.0,1.0,0.0,0.0,22,0.0,0.40320640802383423,0.0,6.6106546903199614e-09,0.0005402415408752859,0.0,0.08464737236499786,0.4000000059604645,1.0
2,0.02609914541244507,0.03774293512105942,0.9361579418182373,2.0,1.0,0.0,0.0,22,0.0,0.40641283988952637,0.0,1.3602818871305544e-10,0.0009749126038514078,0.0,0.1652880758047104,0.4000000059604645,1.0
3,0.03914874792098999,0.056614331901073456,0.904236912727356,2.0,1.0,0.0,0.0,22,0.0,0.4096192419528961,0.0,-6.57541265880468e-09,0.0013037256430834532,0.0,0.2419203221797943,0.4000000059604645,1.0
4,0.052198171615600586,0.0754857286810875,0.8723161220550537,2.0,1.0,0.0,0.0,22,0.0,0.41282564401626587,0.0,2.1364876534590849e-10,0.0015265066176652908,0.0,0.3145444393157959,0.4000000059604645,1.0
5,0.06524783372879028,0.09435731917619705,0.8403948545455933,2.0,1.0,0.0,0.0,22,0.0,0.416032075881958,0.0,-1.4439965889678774e-09,0.001643588300794363,0.0,0.3831616938114166,0.4000000059604645,1.0
6,0.07829731702804565,0.1132287085056305,0.8084740042686462,2.0,1.0,0.0,0.0,22,0.0,0.41923847794532776,0.0,1.2563123874542725e-09,0.001654803636483848,0.0,0.4477704167366028,0.4000000059604645,1.0
7,0.09134680032730103,0.13210010528564453,0.7765530943870544,2.0,1.0,0.0,0.0,22,0.0,0.4224448800086975,0.0,1.295122675770699e-09,0.0015601940685883164,0.0,0.5083713531494141,0.4000000059604645,1.0
8,0.10439646244049072,0.1509716659784317,0.7446318864822388,2.0,1.0,0.0,0.0,22,0.0,0.42565131187438965,0.0,1.5809553666201737e-10,0.0013598270015791059,0.0,0.5649651885032654,0.4000000059604645,1.0
9,0.1174459457397461,0.16984306275844574,0.712710976600647,2.0,1.0,0.0,0.0,22,0.0,0.4288577139377594,0.0,1.969058249784439e-10,0.0010535754263401031,0.0,0.6175506114959717,0.4000000059604645,1.0
10,0.1304956078529358,0.1887146383523941,0.6807897686958313,2.0,1.0,0.0,0.0,22,0.0,0.43206414580345154,0.0,4.87132334470175e-10,0.0006415497045964003,0.0,0.6661288142204285,0.4000000059604645,1.0
