ptnum,bary_x,bary_y,bary_z,Rout,Cd_x,Cd_y,Cd_z,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
0,0.6926101446151733,0.013526263646781445,0.29386356472969055,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.573406457901001,0.0,0.4015035033226013,-0.010893155820667744,0.0,-0.016640160232782364,0.699999988079071,1.0
1,0.6658768057823181,0.03731232509016991,0.2968108654022217,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.5771821141242981,0.0,0.40414726734161377,-0.029598262161016464,0.0,-0.044679369777441025,0.699999988079071,1.0
2,0.6391433477401733,0.06109829992055893,0.29975834488868713,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.5809577703475952,0.0,0.40679100155830383,-0.04772878810763359,0.0,-0.07115961611270905,0.699999988079071,1.0
3,0.6124098300933838,0.08488427102565765,0.302705854177475,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.5847334265708923,0.0,0.4094347357749939,-0.06528480350971222,0.0,-0.09608098119497299,0.699999988079071,1.0
4,0.585676908493042,0.10866990685462952,0.30565324425697327,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.5885090231895447,0.0,0.4120784401893616,-0.08226607739925385,0.0,-0.11944319307804108,0.699999988079071,1.0
5,0.558943510055542,0.132455974817276,0.3086005747318268,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.5922846794128418,0.0,0.414722204208374,-0.09867314249277115,0.0,-0.1412469893693924,0.699999988079071,1.0
6,0.5322099924087524,0.15624193847179413,0.31154805421829224,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.5960603356361389,0.0,0.4173659384250641,-0.11450561136007309,0.0,-0.1614917665719986,0.699999988079071,1.0
7,0.5054765939712524,0.18002791702747345,0.3144955337047577,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.599835991859436,0.0,0.42000967264175415,-0.12976360321044922,0.0,-0.1801777482032776,0.699999988079071,1.0
8,0.47874316573143005,0.20381397008895874,0.3174428641796112,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6036116480827332,0.0,0.4226534366607666,-0.14444710314273834,0.0,-0.19730490446090698,0.699999988079071,1.0
9,0.4520097076892853,0.22759991884231567,0.32039037346839905,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6073873043060303,0.0,0.42529717087745667,-0.1585560441017151,0.0,-0.21287311613559723,0.699999988079071,1.0
10,0.4252762198448181,0.251385897397995,0.3233378529548645,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6111629605293274,0.0,0.42794090509414673,-0.17209048569202423,0.0,-0.2268824577331543,0.699999988079071,1.0
11,0.3985433280467987,0.2751716077327728,0.3262850344181061,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6149385571479797,0.0,0.4305846393108368,-0.18505026400089264,0.0,-0.239332914352417,0.699999988079071,1.0
12,0.3718098998069763,0.29895761609077454,0.32923251390457153,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6187142133712769,0.0,0.43322837352752686,-0.19743572175502777,0.0,-0.25022462010383606,0.699999988079071,1.0
13,0.34507641196250916,0.32274356484413147,0.33218005299568176,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.622489869594574,0.0,0.4358721077442169,-0.20924663543701172,0.0,-0.2595573961734772,0.699999988079071,1.0
14,0.31834301352500916,0.34652960300445557,0.3351273834705353,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6262655258178711,0.0,0.43851587176322937,-0.22048304975032806,0.0,-0.26733139157295227,0.699999988079071,1.0
15,0.29160961508750916,0.3703155815601349,0.33807483315467834,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6300411820411682,0.0,0.44115960597991943,-0.2311449497938156,0.0,-0.2735465168952942,0.699999988079071,1.0
16,0.2648760974407196,0.3941015601158142,0.3410223424434662,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6338168382644653,0.0,0.4438033401966095,-0.24123233556747437,0.0,-0.27820268273353577,0.699999988079071,1.0
17,0.23814254999160767,0.41788744926452637,0.34397000074386597,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6375924944877625,0.0,0.4464470446109772,-0.25074517726898193,0.0,-0.2812999486923218,0.699999988079071,1.0
18,0.21140912175178528,0.44167351722717285,0.34691736102104187,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6413681507110596,0.0,0.4490908086299896,-0.2596835792064667,0.0,-0.28283849358558655,0.699999988079071,1.0
19,0.1846756935119629,0.4654594659805298,0.3498648405075073,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6451438069343567,0.0,0.4517345428466797,-0.26804742217063904,0.0,-0.28281810879707336,0.699999988079071,1.0
20,0.15794220566749573,0.4892454743385315,0.3528123199939728,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6489194631576538,0.0,0.45437827706336975,-0.2758367657661438,0.0,-0.2812388837337494,0.699999988079071,1.0
21,0.13120880722999573,0.513031542301178,0.3557596504688263,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6526951193809509,0.0,0.4570220410823822,-0.28305160999298096,0.0,-0.278100848197937,0.699999988079071,1.0
22,0.10447537899017334,0.5368174910545349,0.35870712995529175,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.656470775604248,0.0,0.45966577529907227,-0.28969189524650574,0.0,-0.27340391278266907,0.699999988079071,1.0
23,0.07774189114570618,0.5606034994125366,0.3616546094417572,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6602464318275452,0.0,0.46230950951576233,-0.2957577109336853,0.0,-0.26714807748794556,0.699999988079071,1.0
24,0.051008522510528564,0.5843895077705383,0.3646019697189331,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6640220880508423,0.0,0.4649532735347748,-0.3012489974498749,0.0,-0.25933343172073364,0.699999988079071,1.0
25,0.024275511503219604,0.6081751585006714,0.367549329996109,3.0,1.0,0.0,0.0,600,2.5307273864746094,-0.6677976846694946,0.0,0.46759697794914246,-0.3061657249927521,0.0,-0.24996007978916168,0.699999988079071,1.0
26,0.6301267147064209,0.0013850529212504625,0.36848822236061096,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.6715733408927917,0.0,0.4702407121658325,-0.3099963963031769,0.0,-0.2409571409225464,0.699999988079071,1.0
27,0.6339613199234009,0.01644946075975895,0.3495892584323883,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.6753489971160889,0.0,0.47288447618484497,-0.30831557512283325,0.0,-0.24999232590198517,0.699999988079071,1.0
28,0.637795627117157,0.03151392191648483,0.3306904435157776,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.679124653339386,0.0,0.47552821040153503,-0.30627205967903137,0.0,-0.2584591507911682,0.699999988079071,1.0
29,0.6416299939155579,0.04657838121056557,0.3117915987968445,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.6829003095626831,0.0,0.4781719446182251,-0.3038659691810608,0.0,-0.26635774970054626,0.699999988079071,1.0
30,0.6454644203186035,0.06164257228374481,0.29289302229881287,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.6866759061813354,0.0,0.4808156490325928,-0.3010973334312439,0.0,-0.2736879885196686,0.699999988079071,1.0
31,0.649298906326294,0.07670698314905167,0.2739940583705902,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.6904515624046326,0.0,0.4834594130516052,-0.29796600341796875,0.0,-0.2804500460624695,0.699999988079071,1.0
32,0.6531333327293396,0.0917714387178421,0.2550952434539795,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.6942272186279297,0.0,0.4861031472682953,-0.2944720983505249,0.0,-0.2866438925266266,0.699999988079071,1.0
33,0.6569676995277405,0.10683590173721313,0.2361963838338852,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.6980028748512268,0.0,0.48874688148498535,-0.2906155586242676,0.0,-0.29226943850517273,0.699999988079071,1.0
34,0.6608022451400757,0.1219002902507782,0.21729743480682373,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7017785310745239,0.0,0.4913906455039978,-0.28639641404151917,0.0,-0.2973267436027527,0.699999988079071,1.0
35,0.6646366715431213,0.13696475327014923,0.19839860498905182,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.705554187297821,0.0,0.49403437972068787,-0.28181466460227966,0.0,-0.30181580781936646,0.699999988079071,1.0
36,0.6684710383415222,0.15202920138835907,0.1794997602701187,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7093298435211182,0.0,0.49667811393737793,-0.2768702805042267,0.0,-0.30573657155036926,0.699999988079071,1.0
37,0.6723055243492126,0.16709361970424652,0.16060082614421844,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7131054997444153,0.0,0.4993218779563904,-0.2715632915496826,0.0,-0.3090890645980835,0.699999988079071,1.0
38,0.6761398315429688,0.18215811252593994,0.1417020708322525,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7168811559677124,0.0,0.5019655823707581,-0.26589372754096985,0.0,-0.31187331676483154,0.699999988079071,1.0
39,0.6799743175506592,0.1972225308418274,0.12280314415693283,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7206568121910095,0.0,0.5046093463897705,-0.2598614990711212,0.0,-0.314089298248291,0.699999988079071,1.0
40,0.6838085651397705,0.212287038564682,0.10390438884496689,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7244324684143066,0.0,0.5072530508041382,-0.2534666955471039,0.0,-0.3157370090484619,0.699999988079071,1.0
41,0.6876431107521057,0.22735142707824707,0.08500544726848602,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7282081246376038,0.0,0.5098968148231506,-0.24670924246311188,0.0,-0.3168164789676666,0.699999988079071,1.0
42,0.6914776563644409,0.24241584539413452,0.06610650569200516,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7319837808609009,0.0,0.5125405788421631,-0.23958918452262878,0.0,-0.31732767820358276,0.699999988079071,1.0
43,0.6953120827674866,0.25748005509376526,0.04720791056752205,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7357593774795532,0.0,0.5151842832565308,-0.23210665583610535,0.0,-0.3172706365585327,0.699999988079071,1.0
44,0.6991463303565979,0.2725445330142975,0.0283091738820076,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7395350337028503,0.0,0.5178279876708984,-0.22426141798496246,0.0,-0.3166453242301941,0.699999988079071,1.0
45,0.7029807567596436,0.28760895133018494,0.009410233236849308,3.0,1.0,0.0,0.0,1400,2.5307273864746094,-0.7433106899261475,0.0,0.5204717516899109,-0.21605347096920013,0.0,-0.3154516816139221,0.699999988079071,1.0
46,0.695136308670044,0.011537318117916584,0.29332634806632996,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7470863461494446,0.0,0.5231155157089233,-0.20986543595790863,0.0,-0.31223782896995544,0.699999988079071,1.0
47,0.6757093667984009,0.034516289830207825,0.2897743284702301,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7508620023727417,0.0,0.525759220123291,-0.20600421726703644,0.0,-0.307463675737381,0.699999988079071,1.0
48,0.6562824249267578,0.05749550834298134,0.28622201085090637,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7546376585960388,0.0,0.5284029841423035,-0.202215313911438,0.0,-0.30271756649017334,0.699999988079071,1.0
49,0.6368556022644043,0.08047474175691605,0.28266966342926025,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7584133148193359,0.0,0.5310467481613159,-0.19849881529808044,0.0,-0.29799962043762207,0.699999988079071,1.0
50,0.6174286603927612,0.10345371812582016,0.279117614030838,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7621889710426331,0.0,0.5336904525756836,-0.19485466182231903,0.0,-0.2933097779750824,0.699999988079071,1.0
51,0.5980018377304077,0.12643292546272278,0.2755652964115143,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7659646272659302,0.0,0.536334216594696,-0.19128288328647614,0.0,-0.2886480987071991,0.699999988079071,1.0
52,0.5785751342773438,0.14941172301769257,0.2720131278038025,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7697402238845825,0.0,0.5389779210090637,-0.18778346478939056,0.0,-0.284014493227005,0.699999988079071,1.0
53,0.5591483116149902,0.17239095270633698,0.26846078038215637,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7735158801078796,0.0,0.5416216850280762,-0.18435639142990112,0.0,-0.2794090211391449,0.699999988079071,1.0
54,0.5397211313247681,0.19537034630775452,0.2649085819721222,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7772915959358215,0.0,0.5442654490470886,-0.18100161850452423,0.0,-0.2748315930366516,0.699999988079071,1.0
55,0.5202940702438354,0.21834935247898102,0.26135656237602234,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7810672521591187,0.0,0.5469091534614563,-0.17771920561790466,0.0,-0.2702822983264923,0.699999988079071,1.0
56,0.500867486000061,0.24132812023162842,0.25780436396598816,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.784842848777771,0.0,0.549552857875824,-0.17450924217700958,0.0,-0.26576119661331177,0.699999988079071,1.0
57,0.48144057393074036,0.2643073499202728,0.25425204634666443,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7886185050010681,0.0,0.5521966218948364,-0.17137156426906586,0.0,-0.26126816868782043,0.699999988079071,1.0
58,0.46201375126838684,0.28728654980659485,0.2506997287273407,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7923941612243652,0.0,0.5548403859138489,-0.16830627620220184,0.0,-0.2568032741546631,0.699999988079071,1.0
59,0.4425867795944214,0.31026554107666016,0.24714767932891846,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7961698174476624,0.0,0.5574840903282166,-0.16531331837177277,0.0,-0.25236645340919495,0.699999988079071,1.0
60,0.4231598377227783,0.33324477076530457,0.24359536170959473,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.7999454736709595,0.0,0.560127854347229,-0.16239270567893982,0.0,-0.2479577362537384,0.699999988079071,1.0
61,0.4037330448627472,0.3562239706516266,0.2400430142879486,3.0,1.0,0.0,0.0,443,2.5307273864746094,-0.8037211298942566,0.0,0.5627716183662415,-0.15954449772834778,0.0,-0.24357719719409943,0.699999988079071,1.0
