ptnum,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z,P_x,P_y,P_z,id,gamma
598,0.4068302512168884,0.0,-0.33788925409317017,1.1889150142669678,0.0,1.4314807653427124,0,1.0
599,0.4077889025211334,0.0,-0.3367316722869873,1.1848418712615967,0.0,1.4348539113998413,0,1.0
600,0.4087597131729126,0.0,-0.335583359003067,1.180759072303772,0.0,1.4382154941558838,0,1.0
601,0.4097117781639099,0.0,-0.3344202935695648,1.1766667366027832,0.0,1.4415655136108398,0,1.0
602,0.41066059470176697,0.0,-0.33325448632240295,1.1725648641586304,0.0,1.44490385055542,0,1.0
603,0.4116024076938629,0.0,-0.3320837616920471,1.168453574180603,0.0,1.448230504989624,0,1.0
604,0.4125482141971588,0.0,-0.33091485500335693,1.1643328666687012,0.0,1.4515454769134521,0,1.0
605,0.4134870767593384,0.0,-0.32974106073379517,1.1602027416229248,0.0,1.4548487663269043,0,1.0
606,0.4144188165664673,0.0,-0.32856228947639465,1.156063199043274,0.0,1.458140254020691,0,1.0
607,0.4153444468975067,0.0,-0.32737770676612854,1.151914358139038,0.0,1.461419939994812,0,1.0
608,0.41627082228660583,0.0,-0.3261943757534027,1.1477562189102173,0.0,1.4646878242492676,0,1.0
609,0.41719621419906616,0.0,-0.3250099718570709,1.1435887813568115,0.0,1.4679439067840576,0,1.0
610,0.4181182086467743,0.0,-0.3238230049610138,1.1394121646881104,0.0,1.4711880683898926,0,1.0
611,0.419036865234375,0.0,-0.3226333558559418,1.1352263689041138,0.0,1.474420428276062,0,1.0
612,0.4199520945549011,0.0,-0.321441113948822,1.1310313940048218,0.0,1.4776408672332764,0,1.0
613,0.42086395621299744,0.0,-0.32024630904197693,1.1268272399902344,0.0,1.4808493852615356,0,1.0
614,0.42177483439445496,0.0,-0.3190504014492035,1.1226140260696411,0.0,1.4840459823608398,0,1.0
615,0.4226799011230469,0.0,-0.31785041093826294,1.118391752243042,0.0,1.4872305393218994,0,1.0
616,0.4235791265964508,0.0,-0.3166463077068329,1.114160418510437,0.0,1.4904030561447144,0,1.0
617,0.42447736859321594,0.0,-0.31544116139411926,1.1099200248718262,0.0,1.4935635328292847,0,1.0
618,0.4253721535205841,0.0,-0.3142335116863251,1.105670690536499,0.0,1.4967119693756104,0,1.0
619,0.4262635111808777,0.0,-0.31302332878112793,1.1014125347137451,0.0,1.4998482465744019,0,1.0
620,0.4271533489227295,0.0,-0.3118118941783905,1.097145438194275,0.0,1.5029723644256592,0,1.0
621,0.4280377924442291,0.0,-0.31059661507606506,1.092869520187378,0.0,1.5060844421386719,0,1.0
622,0.4289188086986542,0.0,-0.30937883257865906,1.0885846614837646,0.0,1.5091843605041504,0,1.0
623,0.42979586124420166,0.0,-0.3081585466861725,1.0842911005020142,0.0,1.5122720003128052,0,1.0
624,0.43067044019699097,0.0,-0.3069358468055725,1.0799888372421265,0.0,1.5153474807739258,0,1.0
625,0.4315410256385803,0.0,-0.3057106137275696,1.075677752494812,0.0,1.5184108018875122,0,1.0
626,0.43240809440612793,0.0,-0.30448293685913086,1.0713579654693604,0.0,1.521461844444275,0,1.0
627,0.4332697093486786,0.0,-0.30325156450271606,1.067029595375061,0.0,1.5245006084442139,0,1.0
628,0.4341318607330322,0.0,-0.3020201623439789,1.0626925230026245,0.0,1.5275269746780396,0,1.0
629,0.43498846888542175,0.0,-0.3007850646972656,1.0583468675613403,0.0,1.5305410623550415,0,1.0
630,0.43584156036376953,0.0,-0.29954761266708374,1.053992748260498,0.0,1.5335427522659302,0,1.0
631,0.4366910755634308,0.0,-0.29830774664878845,1.0496301651000977,0.0,1.5365320444107056,0,1.0
632,0.43753713369369507,0.0,-0.2970654368400574,1.0452589988708496,0.0,1.5395089387893677,0,1.0
633,0.4383796453475952,0.0,-0.29582077264785767,1.040879487991333,0.0,1.542473316192627,0,1.0
634,0.4392186105251312,0.0,-0.29457366466522217,1.0364915132522583,0.0,1.545425295829773,0,1.0
635,0.4400540292263031,0.0,-0.29332420229911804,1.032095193862915,0.0,1.5483647584915161,0,1.0
636,0.44088590145111084,0.0,-0.2920723855495453,1.0276905298233032,0.0,1.551291823387146,0,1.0
637,0.44171416759490967,0.0,-0.2908181846141815,1.0232775211334229,0.0,1.5542062520980835,0,1.0
638,0.44253891706466675,0.0,-0.28956159949302673,1.0188562870025635,0.0,1.5571081638336182,0,1.0
639,0.4433600604534149,0.0,-0.28830277919769287,1.014426827430725,0.0,1.5599974393844604,0,1.0
640,0.44417715072631836,0.0,-0.2870415449142456,1.0099891424179077,0.0,1.5628741979599,0,1.0
641,0.4449916183948517,0.0,-0.2857780456542969,1.0055433511734009,0.0,1.565738320350647,0,1.0
642,0.4458020329475403,0.0,-0.28451216220855713,1.0010894536972046,0.0,1.5685898065567017,0,1.0
643,0.4466088116168976,0.0,-0.2832441031932831,0.9966274499893188,0.0,1.5714285373687744,0,1.0
644,0.44741201400756836,0.0,-0.28197363018989563,0.9921573996543884,0.0,1.5742546319961548,0,1.0
645,0.44821158051490784,0.0,-0.2807009220123291,0.9876792430877686,0.0,1.5770680904388428,0,1.0
646,0.44900748133659363,0.0,-0.2794260084629059,0.9831932187080383,0.0,1.5798686742782593,0,1.0
647,0.4497993588447571,0.0,-0.27814874053001404,0.978699266910553,0.0,1.5826565027236938,0,1.0
648,0.45058801770210266,0.0,-0.2768693268299103,0.9741973876953125,0.0,1.5854315757751465,0,1.0
649,0.4513735771179199,0.0,-0.27558761835098267,0.9696876406669617,0.0,1.5881938934326172,0,1.0
650,0.4521549344062805,0.0,-0.27430373430252075,0.9651700258255005,0.0,1.5909433364868164,0,1.0
651,0.4529326856136322,0.0,-0.2730175852775574,0.9606446623802185,0.0,1.5936799049377441,0,1.0
652,0.4537068009376526,0.0,-0.27172917127609253,0.9561114311218262,0.0,1.59640371799469,0,1.0
653,0.4544772505760193,0.0,-0.27043870091438293,0.9515705704689026,0.0,1.5991145372390747,0,1.0
654,0.4552439749240875,0.0,-0.2691459357738495,0.947022020816803,0.0,1.601812481880188,0,1.0
655,0.45600706338882446,0.0,-0.26785099506378174,0.9424657821655273,0.0,1.6044975519180298,0,1.0
656,0.4567664861679077,0.0,-0.26655393838882446,0.9379019141197205,0.0,1.6071696281433105,0,1.0
657,0.4575222134590149,0.0,-0.2652547061443329,0.9333304762840271,0.0,1.6098287105560303,0,1.0
658,0.45827212929725647,0.0,-0.2639522850513458,0.9287514686584473,0.0,1.612474799156189,0,1.0
659,0.4590204656124115,0.0,-0.2626487910747528,0.9241649508476257,0.0,1.6151078939437866,0,1.0
660,0.45976507663726807,0.0,-0.26134318113327026,0.9195709824562073,0.0,1.6177278757095337,0,1.0
661,0.4605080187320709,0.0,-0.2600364685058594,0.9149696826934814,0.0,1.6203347444534302,0,1.0
662,0.4612430930137634,0.0,-0.258725643157959,0.9103609323501587,0.0,1.6229286193847656,0,1.0
663,0.4619786739349365,0.0,-0.25741472840309143,0.9057448506355286,0.0,1.625509262084961,0,1.0
664,0.4627062678337097,0.0,-0.2560997009277344,0.9011213779449463,0.0,1.6280769109725952,0,1.0
665,0.4634343683719635,0.0,-0.25478464365005493,0.8964906334877014,0.0,1.6306313276290894,0,1.0
666,0.4641566276550293,0.0,-0.25346648693084717,0.8918526768684387,0.0,1.633172631263733,0,1.0
667,0.46487507224082947,0.0,-0.2521463632583618,0.887207567691803,0.0,1.6357007026672363,0,1.0
668,0.46558985114097595,0.0,-0.2508241534233093,0.8825552463531494,0.0,1.6382155418395996,0,1.0
669,0.4663007855415344,0.0,-0.2494998723268509,0.8778958320617676,0.0,1.6407171487808228,0,1.0
670,0.46700796484947205,0.0,-0.24817368388175964,0.8732293248176575,0.0,1.6432055234909058,0,1.0
671,0.4677114188671112,0.0,-0.24684539437294006,0.8685557246208191,0.0,1.6456806659698486,0,1.0
672,0.46841058135032654,0.0,-0.24551516771316528,0.863875150680542,0.0,1.6481424570083618,0,1.0
673,0.4691064655780792,0.0,-0.24418297410011292,0.8591876029968262,0.0,1.6505908966064453,0,1.0
674,0.4697990119457245,0.0,-0.242848739027977,0.8544931411743164,0.0,1.6530261039733887,0,1.0
675,0.4704873263835907,0.0,-0.24151253700256348,0.8497917652130127,0.0,1.6554479598999023,0,1.0
676,0.4711717963218689,0.0,-0.24017445743083954,0.8450835347175598,0.0,1.6578563451766968,0,1.0
677,0.47185248136520386,0.0,-0.238834410905838,0.8403684496879578,0.0,1.6602513790130615,0,1.0
678,0.4725293219089508,0.0,-0.23749245703220367,0.8356465697288513,0.0,1.6626330614089966,0,1.0
679,0.4732023775577545,0.0,-0.23614855110645294,0.8309179544448853,0.0,1.6650012731552124,0,1.0
680,0.4738716185092926,0.0,-0.234802708029747,0.8261826634407043,0.0,1.667356014251709,0,1.0
681,0.4745370149612427,0.0,-0.23345503211021423,0.8214406967163086,0.0,1.6696972846984863,0,1.0
682,0.4751985967159271,0.0,-0.23210543394088745,0.816692054271698,0.0,1.6720250844955444,0,1.0
683,0.4758562743663788,0.0,-0.23075401782989502,0.8119368553161621,0.0,1.6743394136428833,0,1.0
684,0.4765101969242096,0.0,-0.2294006645679474,0.8071750998497009,0.0,1.6766401529312134,0,1.0
685,0.4771602153778076,0.0,-0.2280455231666565,0.8024067878723145,0.0,1.6789274215698242,0,1.0
686,0.47780641913414,0.0,-0.2266884744167328,0.7976320385932922,0.0,1.6812011003494263,0,1.0
687,0.478448748588562,0.0,-0.22532960772514343,0.7928507924079895,0.0,1.6834611892700195,0,1.0
688,0.4790871739387512,0.0,-0.2239689826965332,0.7880631685256958,0.0,1.685707688331604,0,1.0
689,0.4797217845916748,0.0,-0.22260646522045135,0.7832691669464111,0.0,1.6879405975341797,0,1.0
690,0.4803524613380432,0.0,-0.22124221920967102,0.7784688472747803,0.0,1.690159797668457,0,1.0
691,0.480979323387146,0.0,-0.21987614035606384,0.773662269115448,0.0,1.6923654079437256,0,1.0
692,0.4816022217273712,0.0,-0.21850833296775818,0.7688494324684143,0.0,1.6945573091506958,0,1.0
693,0.4822213351726532,0.0,-0.21713870763778687,0.7640302777290344,0.0,1.6967356204986572,0,1.0
694,0.4828360080718994,0.0,-0.21576739847660065,0.7592050433158875,0.0,1.6989001035690308,0,1.0
695,0.48344725370407104,0.0,-0.21439433097839355,0.7543736696243286,0.0,1.701050877571106,0,1.0
696,0.4840546250343323,0.0,-0.2130194902420044,0.7495362162590027,0.0,1.7031879425048828,0,1.0
697,0.4846580922603607,0.0,-0.21164292097091675,0.7446926832199097,0.0,1.7053112983703613,0,1.0
698,0.485257625579834,0.0,-0.2102646678686142,0.7398431301116943,0.0,1.707420825958252,0,1.0
699,0.4858532249927521,0.0,-0.20888468623161316,0.7349876165390015,0.0,1.7095165252685547,0,1.0
700,0.4864449203014374,0.0,-0.207503080368042,0.7301262021064758,0.0,1.711598515510559,0,1.0
701,0.4870331585407257,0.0,-0.20611965656280518,0.7252588868141174,0.0,1.7136666774749756,0,1.0
702,0.48761653900146484,0.0,-0.20473472774028778,0.7203856706619263,0.0,1.7157208919525146,0,1.0
703,0.48819640278816223,0.0,-0.20334811508655548,0.7155066728591919,0.0,1.7177612781524658,0,1.0
704,0.48877236247062683,0.0,-0.20195980370044708,0.7106218934059143,0.0,1.719787836074829,0,1.0
705,0.4893443286418915,0.0,-0.20056992769241333,0.7057313919067383,0.0,1.721800446510315,0,1.0
706,0.48991239070892334,0.0,-0.19917842745780945,0.7008352279663086,0.0,1.7237991094589233,0,1.0
707,0.49047648906707764,0.0,-0.19778525829315186,0.6959333419799805,0.0,1.7257839441299438,0,1.0
708,0.491036593914032,0.0,-0.1963905543088913,0.6910258531570435,0.0,1.727754831314087,0,1.0
709,0.49159273505210876,0.0,-0.19499421119689941,0.6861127614974976,0.0,1.7297117710113525,0,1.0
710,0.49214494228363037,0.0,-0.19359633326530457,0.6811941266059875,0.0,1.7316547632217407,0,1.0
711,0.4926931858062744,0.0,-0.19219684600830078,0.6762700080871582,0.0,1.733583688735962,0,1.0
712,0.4932374060153961,0.0,-0.1907958686351776,0.6713404059410095,0.0,1.7354986667633057,0,1.0
713,0.49377766251564026,0.0,-0.1893932819366455,0.6664053797721863,0.0,1.7373995780944824,0,1.0
714,0.49431392550468445,0.0,-0.18798916041851044,0.6614649891853333,0.0,1.7392865419387817,0,1.0
715,0.4948461651802063,0.0,-0.18658360838890076,0.6565192341804504,0.0,1.741159439086914,0,1.0
716,0.495374470949173,0.0,-0.18517644703388214,0.6515681743621826,0.0,1.7430182695388794,0,1.0
717,0.4958992302417755,0.0,-0.18376772105693817,0.6466118693351746,0.0,1.7448630332946777,0,1.0
718,0.4964190423488617,0.0,-0.1823577731847763,0.6416503190994263,0.0,1.7466936111450195,0,1.0
719,0.49693524837493896,0.0,-0.1809462308883667,0.6366836428642273,0.0,1.7485101222991943,0,1.0
720,0.49744799733161926,0.0,-0.17953307926654816,0.6317117810249329,0.0,1.7503125667572021,0,1.0
721,0.49795621633529663,0.0,-0.17811858654022217,0.6267347931861877,0.0,1.7521008253097534,0,1.0
722,0.49845993518829346,0.0,-0.17670279741287231,0.6217527985572815,0.0,1.7538748979568481,0,1.0
723,0.49896013736724854,0.0,-0.1752854734659195,0.6167657971382141,0.0,1.7556347846984863,0,1.0
724,0.4994562566280365,0.0,-0.17386670410633087,0.6117737889289856,0.0,1.7573806047439575,0,1.0
725,0.4999483525753021,0.0,-0.17244656383991241,0.6067768931388855,0.0,1.7591121196746826,0,1.0
726,0.5004364252090454,0.0,-0.17102499306201935,0.601775050163269,0.0,1.7608294486999512,0,1.0
727,0.5009204745292664,0.0,-0.16960208117961884,0.596768319606781,0.0,1.7625325918197632,0,1.0
728,0.5014009475708008,0.0,-0.16817763447761536,0.5917567610740662,0.0,1.7642215490341187,0,1.0
729,0.5018764138221741,0.0,-0.16675211489200592,0.5867404341697693,0.0,1.765896201133728,0,1.0
730,0.5023483037948608,0.0,-0.16532506048679352,0.5817193984985352,0.0,1.7675565481185913,0,1.0
731,0.5028160810470581,0.0,-0.16389675438404083,0.5766936540603638,0.0,1.7692025899887085,0,1.0
732,0.5032799243927002,0.0,-0.16246706247329712,0.5716632008552551,0.0,1.7708344459533691,0,1.0
733,0.503739595413208,0.0,-0.16103611886501312,0.5666281580924988,0.0,1.7724519968032837,0,1.0
734,0.5041956901550293,0.0,-0.15960368514060974,0.5615885257720947,0.0,1.7740552425384521,0,1.0
735,0.5046468377113342,0.0,-0.1581702083349228,0.5565443634986877,0.0,1.775644063949585,0,1.0
736,0.5050942301750183,0.0,-0.1567353904247284,0.5514957308769226,0.0,1.7772185802459717,0,1.0
737,0.5055376291275024,0.0,-0.15529924631118774,0.5464426279067993,0.0,1.7787787914276123,0,1.0
738,0.5059769749641418,0.0,-0.1538618952035904,0.5413851141929626,0.0,1.7803245782852173,0,1.0
739,0.5064122080802917,0.0,-0.15242326259613037,0.5363232493400574,0.0,1.7818560600280762,0,1.0
740,0.5068433284759521,0.0,-0.15098345279693604,0.5312570333480835,0.0,1.7833731174468994,0,1.0
741,0.5072703957557678,0.0,-0.14954236149787903,0.5261865258216858,0.0,1.784875750541687,0,1.0
742,0.5076938271522522,0.0,-0.14809998869895935,0.521111786365509,0.0,1.786363959312439,0,1.0
743,0.5081122517585754,0.0,-0.14665663242340088,0.5160328149795532,0.0,1.7878377437591553,0,1.0
744,0.5085269808769226,0.0,-0.14521200954914093,0.5109496712684631,0.0,1.789297103881836,0,1.0
745,0.5089380741119385,0.0,-0.14376603066921234,0.5058624148368835,0.0,1.790742039680481,0,1.0
746,0.5093446373939514,0.0,-0.14231900870800018,0.5007709860801697,0.0,1.7921725511550903,0,1.0
747,0.5097470283508301,0.0,-0.14087089896202087,0.49567556381225586,0.0,1.7935885190963745,0,1.0
748,0.5101453065872192,0.0,-0.13942161202430725,0.4905761480331421,0.0,1.7949899435043335,0,1.0
749,0.5105395317077637,0.0,-0.1379711627960205,0.48547276854515076,0.0,1.7963769435882568,0,1.0
750,0.5109295845031738,0.0,-0.1365196853876114,0.48036548495292664,0.0,1.797749400138855,0,1.0
751,0.5113150477409363,0.0,-0.1350671797990799,0.4752543270587921,0.0,1.799107313156128,0,1.0
752,0.5116972923278809,0.0,-0.13361330330371857,0.4701392352581024,0.0,1.8004508018493652,0,1.0
753,0.5120726823806763,0.0,-0.1321580559015274,0.4650203585624695,0.0,1.8017797470092773,0,1.0
754,0.5124484896659851,0.0,-0.13070259988307953,0.4598977267742157,0.0,1.8030940294265747,0,1.0
755,0.5128178596496582,0.0,-0.12924572825431824,0.4547714591026306,0.0,1.8043937683105469,0,1.0
756,0.5131831169128418,0.0,-0.1277877390384674,0.44964152574539185,0.0,1.8056789636611938,0,1.0
757,0.5135437250137329,0.0,-0.12632893025875092,0.4445079565048218,0.0,1.806949496269226,0,1.0
758,0.5139006972312927,0.0,-0.12486889958381653,0.4393707811832428,0.0,1.808205485343933,0,1.0
759,0.5142534971237183,0.0,-0.12340792268514633,0.43423011898994446,0.0,1.8094468116760254,0,1.0
760,0.5146021246910095,0.0,-0.12194593995809555,0.4290858805179596,0.0,1.8106735944747925,0,1.0
761,0.5149466395378113,0.0,-0.1204829216003418,0.42393821477890015,0.0,1.8118857145309448,0,1.0
762,0.5152662992477417,0.0,-0.11901085823774338,0.4187871813774109,0.0,1.8130831718444824,0,1.0
763,0.5156232118606567,0.0,-0.11755408346652985,0.41363272070884705,0.0,1.8142660856246948,0,1.0
764,0.5159550905227661,0.0,-0.11608816683292389,0.4084748923778534,0.0,1.8154343366622925,0,1.0
765,0.5162829756736755,0.0,-0.11462132632732391,0.4033137559890747,0.0,1.8165879249572754,0,1.0
766,0.5166066288948059,0.0,-0.1131536141037941,0.39814937114715576,0.0,1.8177268505096436,0,1.0
767,0.5169261693954468,0.0,-0.11168491840362549,0.39298176765441895,0.0,1.8188509941101074,0,1.0
768,0.5172414779663086,0.0,-0.11021539568901062,0.38781100511550903,0.0,1.8199604749679565,0,1.0
769,0.5175526142120361,0.0,-0.10874491930007935,0.3826371133327484,0.0,1.821055293083191,0,1.0
770,0.517838716506958,0.0,-0.10726597160100937,0.37746018171310425,0.0,1.822135329246521,0,1.0
771,0.5181623697280884,0.0,-0.10580146312713623,0.37228015065193176,0.0,1.8232007026672363,0,1.0
772,0.5184609889984131,0.0,-0.10432837903499603,0.3670971095561981,0.0,1.824251413345337,0,1.0
773,0.5187553763389587,0.0,-0.10285452008247375,0.3619110882282257,0.0,1.8252873420715332,0,1.0
774,0.5190455913543701,0.0,-0.10137977451086044,0.3567221462726593,0.0,1.8263084888458252,0,1.0
775,0.5193106532096863,0.0,-0.09989690780639648,0.35153037309646606,0.0,1.827314853668213,0,1.0
776,0.5195924043655396,0.0,-0.0984206572175026,0.346335768699646,0.0,1.8283065557479858,0,1.0
777,0.519891083240509,0.0,-0.09695077687501907,0.3411383330821991,0.0,1.8292834758758545,0,1.0
778,0.5201645493507385,0.0,-0.09547287970781326,0.33593812584877014,0.0,1.8302456140518188,0,1.0
779,0.5204337239265442,0.0,-0.0939941555261612,0.3307351768016815,0.0,1.831192970275879,0,1.0
780,0.5206987857818604,0.0,-0.09251472353935242,0.3255295753479004,0.0,1.8321255445480347,0,1.0
781,0.5209596157073975,0.0,-0.09103449434041977,0.32032132148742676,0.0,1.8330433368682861,0,1.0
782,0.5212166905403137,0.0,-0.0895533487200737,0.3151104748249054,0.0,1.8339463472366333,0,1.0
783,0.5214685797691345,0.0,-0.08807190507650375,0.3098970949649811,0.0,1.8348344564437866,0,1.0
784,0.5217167735099792,0.0,-0.08658949285745621,0.3046812117099762,0.0,1.8357077836990356,0,1.0
785,0.5219612717628479,0.0,-0.085106261074543,0.29946285486221313,0.0,1.8365663290023804,0,1.0
786,0.5222010612487793,0.0,-0.08362247794866562,0.29424208402633667,0.0,1.8374099731445312,0,1.0
787,0.5224366188049316,0.0,-0.08213800936937332,0.2890189588069916,0.0,1.8382388353347778,0,1.0
788,0.5226679444313049,0.0,-0.08065293729305267,0.28379347920417786,0.0,1.8390527963638306,0,1.0
789,0.522894561290741,0.0,-0.07916735857725143,0.27856573462486267,0.0,1.8398518562316895,0,1.0
790,0.5231178402900696,0.0,-0.077680803835392,0.273335725069046,0.0,1.840636134147644,0,1.0
791,0.5233361124992371,0.0,-0.07619395107030869,0.2681035101413727,0.0,1.8414055109024048,0,1.0
792,0.5235505104064941,0.0,-0.07470634579658508,0.2628691494464874,0.0,1.8421599864959717,0,1.0
793,0.5237611532211304,0.0,-0.07321787625551224,0.25763264298439026,0.0,1.8428996801376343,0,1.0
794,0.5239671468734741,0.0,-0.07172902673482895,0.25239405035972595,0.0,1.843624472618103,0,1.0
795,0.5241689085960388,0.0,-0.0702395886182785,0.24715334177017212,0.0,1.844334363937378,0,1.0
796,0.5243664383888245,0.0,-0.06874964386224747,0.24191071093082428,0.0,1.845029354095459,0,1.0
797,0.5245596170425415,0.0,-0.06725908815860748,0.23666605353355408,0.0,1.8457094430923462,0,1.0
798,0.5247463583946228,0.0,-0.06576783955097198,0.23141956329345703,0.0,1.8463746309280396,0,1.0
799,0.5249311923980713,0.0,-0.06427621096372604,0.2261710911989212,0.0,1.847024917602539,0,1.0
800,0.525111734867096,0.0,-0.06278406828641891,0.2209208458662033,0.0,1.8476603031158447,0,1.0
801,0.5252880454063416,0.0,-0.0612914077937603,0.21566876769065857,0.0,1.848280668258667,0,1.0
802,0.5254601240158081,0.0,-0.059798259288072586,0.21041499078273773,0.0,1.8488861322402954,0,1.0
803,0.5256279110908508,0.0,-0.058304689824581146,0.2051595151424408,0.0,1.84947669506073,0,1.0
804,0.5257939100265503,0.0,-0.05681068077683449,0.19990237057209015,0.0,1.8500522375106812,0,1.0
805,0.5259531736373901,0.0,-0.05531611293554306,0.19464360177516937,0.0,1.8506128787994385,0,1.0
806,0.5261059403419495,0.0,-0.053821008652448654,0.18938326835632324,0.0,1.851158618927002,0,1.0
807,0.5262590646743774,0.0,-0.052325643599033356,0.1841214895248413,0.0,1.851689338684082,0,1.0
808,0.5264033675193787,0.0,-0.050829701125621796,0.17885814607143402,0.0,1.8522051572799683,0,1.0
809,0.5265480279922485,0.0,-0.04933348298072815,0.17359335720539093,0.0,1.852705955505371,0,1.0
810,0.5266861319541931,0.0,-0.047836802899837494,0.16832716763019562,0.0,1.85319185256958,0,1.0
811,0.5268199443817139,0.0,-0.04633979871869087,0.16305969655513763,0.0,1.8536627292633057,0,1.0
812,0.5269495248794556,0.0,-0.04484235495328903,0.1577908992767334,0.0,1.8541187047958374,0,1.0
813,0.5270748734474182,0.0,-0.043344609439373016,0.15252083539962769,0.0,1.8545596599578857,0,1.0
814,0.5271958708763123,0.0,-0.04184645414352417,0.14724953472614288,0.0,1.8549855947494507,0,1.0
815,0.5273126363754272,0.0,-0.04034795984625816,0.1419769674539566,0.0,1.8553966283798218,0,1.0
816,0.527425229549408,0.0,-0.03884913772344589,0.1367032527923584,0.0,1.8557926416397095,0,1.0
817,0.5275335311889648,0.0,-0.03735007345676422,0.13142850995063782,0.0,1.8561736345291138,0,1.0
818,0.5276371240615845,0.0,-0.03585086390376091,0.12615270912647247,0.0,1.8565396070480347,0,1.0
819,0.5277373194694519,0.0,-0.03435097262263298,0.12087588757276535,0.0,1.8568906784057617,0,1.0
820,0.5278328061103821,0.0,-0.0328509695827961,0.11559808999300003,0.0,1.8572267293930054,0,1.0
821,0.5279240608215332,0.0,-0.03135070204734802,0.1103193610906601,0.0,1.8575477600097656,0,1.0
822,0.5280109643936157,0.0,-0.029850244522094727,0.10503973066806793,0.0,1.8578537702560425,0,1.0
823,0.5280936360359192,0.0,-0.028349483385682106,0.09975925832986832,0.0,1.858144760131836,0,1.0
824,0.5281721353530884,0.0,-0.026848554611206055,0.09447797387838364,0.0,1.858420729637146,0,1.0
825,0.5282458662986755,0.0,-0.02534758299589157,0.08919595181941986,0.0,1.8586816787719727,0,1.0
826,0.5283157825469971,0.0,-0.023846235126256943,0.08391325175762177,0.0,1.858927607536316,0,1.0
827,0.5283814072608948,0.0,-0.02234463021159172,0.07862982898950577,0.0,1.8591586351394653,0,1.0
828,0.5284428000450134,0.0,-0.020842909812927246,0.07334581017494202,0.0,1.8593745231628418,0,1.0
829,0.5284998416900635,0.0,-0.019341018050909042,0.06806115806102753,0.0,1.8595755100250244,0,1.0
830,0.5285308361053467,0.0,-0.017834916710853577,0.06277602910995483,0.0,1.859761357307434,0,1.0
831,0.5286012291908264,0.0,-0.016336720436811447,0.057490356266498566,0.0,1.85993230342865,0,1.0
832,0.5286237001419067,0.0,-0.014830526895821095,0.05220425873994827,0.0,1.8600881099700928,0,1.0
833,0.5286636352539062,0.0,-0.013328148052096367,0.04691772162914276,0.0,1.8602288961410522,0,1.0
834,0.528700590133667,0.0,-0.011828705668449402,0.041630811989307404,0.0,1.8603546619415283,0,1.0
835,0.5287321209907532,0.0,-0.01032612007111311,0.036343589425086975,0.0,1.860465407371521,0,1.0
836,0.5287614464759827,0.0,-0.008823622949421406,0.03105601668357849,0.0,1.8605611324310303,0,1.0
837,0.5287843942642212,0.0,-0.0073208133690059185,0.025768164545297623,0.0,1.8606418371200562,0,1.0
838,0.5288030505180359,0.0,-0.005818007048219442,0.020480163395404816,0.0,1.8607075214385986,0,1.0
839,0.528834879398346,0.0,-0.004315242171287537,0.01519199088215828,0.0,1.8607581853866577,0,1.0
840,0.5288450121879578,0.0,-0.0028122414369136095,0.009903664700686932,0.0,1.8607938289642334,0,1.0
841,0.5288508534431458,0.0,-0.0013092810986563563,0.004615229554474354,0.0,1.8608144521713257,0,1.0
842,0.5288524627685547,0.0,0.00019368957146070898,-0.0006732135079801083,0.0,1.8608200550079346,0,1.0
843,0.5288498401641846,0.0,0.0016967218834906816,-0.00596168078482151,0.0,1.86081063747406,0,1.0
844,0.5288254022598267,0.0,0.003199517261236906,-0.011250074952840805,0.0,1.8607861995697021,0,1.0
845,0.5288141369819641,0.0,0.004702460020780563,-0.016538292169570923,0.0,1.8607467412948608,0,1.0
846,0.5287986993789673,0.0,0.006205302197486162,-0.021826431155204773,0.0,1.8606922626495361,0,1.0
847,0.5287767052650452,0.0,0.007708200253546238,-0.02711435779929161,0.0,1.860622763633728,0,1.0
848,0.5287526845932007,0.0,0.009210924617946148,-0.03240206092596054,0.0,1.8605382442474365,0,1.0
849,0.5287265181541443,0.0,0.010713479481637478,-0.037689488381147385,0.0,1.860438585281372,0,1.0
850,0.5286939144134521,0.0,0.012216111645102501,-0.04297669604420662,0.0,1.8603239059448242,0,1.0
851,0.5286745429039001,0.0,0.013719089329242706,-0.0482635535299778,0.0,1.860194206237793,0,1.0
852,0.5286334753036499,0.0,0.015221497975289822,-0.053550004959106445,0.0,1.8600494861602783,0,1.0
853,0.5285778641700745,0.0,0.01672116294503212,-0.05883602797985077,0.0,1.8598897457122803,0,1.0
854,0.5285282135009766,0.0,0.01822328381240368,-0.06412157416343689,0.0,1.8597149848937988,0,1.0
855,0.5284742712974548,0.0,0.019725261256098747,-0.06940662860870361,0.0,1.859525203704834,0,1.0
856,0.5284242630004883,0.0,0.021225646138191223,-0.07469114661216736,0.0,1.8593204021453857,0,1.0
857,0.5283618569374084,0.0,0.022727377712726593,-0.07997507601976395,0.0,1.859100580215454,0,1.0
858,0.52829509973526,0.0,0.024228863418102264,-0.08525828272104263,0.0,1.858865737915039,0,1.0
859,0.5282123684883118,0.0,0.025729456916451454,-0.09054075926542282,0.0,1.8586158752441406,0,1.0
860,0.5281371474266052,0.0,0.02723056636750698,-0.09582259505987167,0.0,1.8583509922027588,0,1.0
861,0.5280575752258301,0.0,0.028731392696499825,-0.10110356658697128,0.0,1.858071208000183,0,1.0
862,0.5279738306999207,0.0,0.030231988057494164,-0.10638371855020523,0.0,1.857776403427124,0,1.0
