sidelen,component,theta_file,theta,Rin,Rout,r_min_plot,r_max_plot,in_plot_window,ptnum,r,P_x,P_y,P_z,u_exact,u_numerical,u_error,exact_vx,exact_vy,exact_vz,numerical_vx,numerical_vy,numerical_vz,position_delta
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,89,1.1783567667007446,1.1783567667007446,0.0,-5.97744020947033e-10,0.4001659154891968,0.38470032808891724,-0.015465587400279535,-3.913129376087454e-08,0.0,0.4001659154891968,-0.044811200350522995,0.0,0.38470032811164856,1.195488041894066e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,90,1.1803606748580933,1.1803606748580933,0.0,2.2010147870954455e-10,0.3944022655487059,0.37974837423206104,-0.014653891316644851,7.49423577417474e-07,0.0,0.39440226554870605,-0.04478977620601654,0.0,0.3797483742237091,4.402029574190891e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,91,1.1823647022247314,1.1823647022247314,0.0,5.622412257988429e-13,0.388731986284256,0.3748062551021789,-0.013925731182077072,-4.91512764710933e-06,0.0,0.388731986284256,-0.04480531066656113,0.0,0.3748062551021576,1.1244824515976859e-12
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,92,1.1843687295913696,1.1843687295913696,0.0,-2.788587138979892e-10,0.38318225741386414,0.3698742389573338,-0.013308018456530346,4.3874482713590623e-08,0.0,0.38318225741386414,-0.04485780745744705,0.0,0.3698742389678955,5.577174277959784e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,93,1.1863727569580078,1.1863727569580078,0.0,-4.784374008082182e-10,0.3777441382408142,0.3649523854074414,-0.012791752833372805,5.928983970449053e-09,0.0,0.3777441382408142,-0.04494725912809372,0.0,0.3649523854255676,9.568748016164363e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,94,1.188376784324646,1.188376784324646,0.0,-2.0996580030185896e-09,0.3723914623260525,0.36002051822422004,-0.012370944101832482,1.5522080047958298e-06,0.0,0.3723914623260498,-0.04454163461923599,0.0,0.3600205183029175,4.199316006037179e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,95,1.1903808116912842,1.1903808116912842,0.0,-1.326457277350812e-09,0.3671440482139595,0.35468652840029635,-0.012457519813663165,6.98434291734884e-07,0.0,0.36714404821395874,-0.03948064520955086,0.0,0.35468652844429016,2.652914554701624e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,96,1.1923847198486328,1.1923847198486328,0.0,-1.7836288002115452e-09,0.36198130249977123,0.34893247480024797,-0.013048827699523258,5.691824611631091e-08,0.0,0.3619813024997711,-0.03433521091938019,0.0,0.3489324748516083,3.5672576004230905e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,97,1.194388747215271,1.194388747215271,0.0,-1.0104280745437677e-09,0.3569327592849732,0.3427577018491573,-0.014175057435815874,5.691824611631091e-08,0.0,0.35693275928497314,-0.029104700312018394,0.0,0.3427577018737793,2.0208561490875354e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,98,1.1963927745819092,1.1963927745819092,0.0,-2.936866083658174e-09,0.35194844007492043,0.33616256708027437,-0.015785872994646066,-8.537736562175269e-08,0.0,0.35194844007492065,-0.02378942258656025,0.0,0.3361625671386719,5.873732167316348e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,99,1.1983968019485474,1.1983968019485474,0.0,-9.367121522885213e-10,0.34707957506179904,0.3291470408295898,-0.017932534232209252,1.2178132919871132e-06,0.0,0.3470795750617981,-0.018389401957392693,0.0,0.3291470408439636,1.8734243045770427e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,100,1.2004008293151855,1.2004008293151855,0.0,-1.6351137110959257e-10,0.34225043654441833,0.3217110931855744,-0.020539343358843942,-7.114780942174548e-08,0.0,0.34225043654441833,-0.01290459930896759,0.0,0.32171109318733215,3.2702274221918515e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,101,1.2024048566818237,1.2024048566818237,0.0,-2.396687515116014e-09,0.33753603696823137,0.3138547837588017,-0.023681253209429654,7.470519847174728e-08,0.0,0.3375360369682312,-0.007335027679800987,0.0,0.31385478377342224,4.793375030232028e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,102,1.204408884048462,1.204408884048462,0.0,-4.629863603611284e-09,0.3328849971294479,0.3055780827934508,-0.027306914335997134,1.9719800548045896e-06,0.0,0.3328849971294403,-0.0016806930070742965,0.0,0.3055780827999115,9.259727207222568e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,103,1.2064127922058105,1.2064127922058105,0.0,-2.0806583123089695e-09,0.3283193111419731,0.2968815565179241,-0.03143775462404902,3.0913722639525076e-06,0.0,0.3283193111419678,0.004058042075484991,0.0,0.2968815565109253,4.161316624617939e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,104,1.2084168195724487,1.2084168195724487,0.0,-8.050451971719497e-11,0.3238281011581421,0.2877641022211936,-0.036063998936948505,-2.3123037351524545e-07,0.0,0.3238281011581421,0.009881878271698952,0.0,0.2877641022205353,1.6100903943438993e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,105,1.210420846939087,1.210420846939087,0.0,-2.3136808025014943e-09,0.31941559910774,0.27822625640072746,-0.04118934270701252,-1.2154416708654026e-06,0.0,0.3194155991077423,0.01579049788415432,0.0,0.27822625637054443,4.627361605002989e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,106,1.212424874305725,1.212424874305725,0.0,-1.2337416643859456e-09,0.31506240367889565,0.268268048785442,-0.04679435489345363,1.5569511333524133e-06,0.0,0.31506240367889404,0.021783875301480293,0.0,0.26826804876327515,2.467483328771891e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,107,1.2144289016723633,1.2144289016723633,0.0,-2.3048721264906646e-10,0.3107752203941348,0.2578894197993706,-0.05288580059476422,1.519005650152394e-06,0.0,0.3107752203941345,0.02786201611161232,0.0,0.25788941979408264,4.6097442529813293e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,108,1.216432809829712,1.216432809829712,0.0,-1.1477662154035784e-09,0.3065643608570089,0.24709109965196932,-0.05947326120503957,-1.075517729987041e-06,0.0,0.3065643608570099,0.034024547785520554,0.0,0.24709109961986542,2.2955324308071567e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,109,1.21843683719635,1.21843683719635,0.0,-3.4192846332103954e-09,0.302421122789382,0.23587173234797026,-0.06654939044141173,-3.2846571684785886e-07,0.0,0.30242112278938293,0.040272217243909836,0.0,0.23587173223495483,6.838569266420791e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,110,1.2204408645629883,1.2204408645629883,0.0,1.2311587305191551e-09,0.29831340909004456,0.2315961718147066,-0.06671723727533796,-2.423768592052511e-06,0.0,0.2983134090900421,0.040861066430807114,0.0,0.2315961718559265,2.4623174610383103e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,111,1.2224448919296265,1.2224448919296265,0.0,6.88045898034062e-10,0.294303148984909,0.23103079197623091,-0.06327235700867809,1.1027910318262002e-07,0.0,0.29430314898490906,0.03851623833179474,0.0,0.23103079199790955,1.376091796068124e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,112,1.2244489192962646,1.2244489192962646,0.0,1.1965383128753615e-09,0.2903162837028484,0.23041085895337157,-0.05990542474947683,1.994510284930584e-06,0.0,0.29031628370285034,0.03621584549546242,0.0,0.2304108589887619,2.393076625750723e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,113,1.2264529466629028,1.2264529466629028,0.0,4.951260512697786e-10,0.28641563653945995,0.22973637281477377,-0.05667926372468618,-1.756165033839352e-06,0.0,0.28641563653945923,0.03395989537239075,0.0,0.22973637282848358,9.902521025395572e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,114,1.228456974029541,1.228456974029541,0.0,2.497818063496027e-10,0.28256034851074197,0.2290073335106192,-0.05355301500012277,1.0494301250218996e-06,0.0,0.2825603485107422,0.031748365610837936,0.0,0.22900733351707458,4.995636126992054e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,115,1.2304608821868896,1.2304608821868896,0.0,8.412531782298061e-10,0.27877023816108815,0.2282238006389552,-0.05054643752213295,-1.6020114799175644e-06,0.0,0.27877023816108704,0.029581395909190178,0.0,0.2282238006591797,1.6825063564596121e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,116,1.2324649095535278,1.2324649095535278,0.0,1.3497456485822568e-09,0.2750394642353054,0.22738566991659886,-0.04765379431870653,3.758975708478829e-07,0.0,0.2750394642353058,0.02745872177183628,0.0,0.22738566994667053,2.6994912971645135e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,117,1.234468936920166,1.234468936920166,0.0,5.2796045313385775e-11,0.2713278234004973,0.22649297118078404,-0.044834852219713284,2.2767299014958553e-06,0.0,0.27132782340049744,0.02538047730922699,0.0,0.2264929711818695,1.0559209062677155e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,118,1.2364729642868042,1.2364729642868042,0.0,8.590571032307537e-10,0.26768669486045943,0.22554573415087856,-0.04214096070958087,-1.4798744132349384e-06,0.0,0.2676866948604584,0.0233466699719429,0.0,0.225545734167099,1.7181142064615074e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,119,1.2384769916534424,1.2384769916534424,0.0,6.137128583105778e-10,0.2640785276889801,0.22454395889177564,-0.03953456879720446,-5.573244976631031e-08,0.0,0.2640785276889801,0.02135729044675827,0.0,0.224543958902359,1.2274257166211555e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,120,1.240480899810791,1.240480899810791,0.0,1.20518417467963e-09,0.26054778695106495,0.22348769007227304,-0.037060096878791915,1.0079272527718786e-07,0.0,0.26054778695106506,0.019412456080317497,0.0,0.22348769009113312,2.41036834935926e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,121,1.2424849271774292,1.2424849271774292,0.0,9.598399852706052e-10,0.25704172253608676,0.22237679360944232,-0.03466492892664444,3.640396073478769e-07,0.0,0.25704172253608704,0.01751193404197693,0.0,0.22237679362297058,1.9196799705412104e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,122,1.2444889545440674,1.2444889545440674,0.0,1.4683323446007535e-09,0.2536034286022177,0.22121135888636675,-0.03239206971585093,8.027844273783558e-07,0.0,0.25360342860221863,0.015655839815735817,0.0,0.22121135890483856,2.936664689201507e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,123,1.2464929819107056,1.2464929819107056,0.0,7.669201385063218e-10,0.2501798868179313,0.21999138592821926,-0.030188500889712033,1.3138628673914354e-06,0.0,0.25017988681793213,0.013844183646142483,0.0,0.21999138593673706,1.5338402770126436e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,124,1.2484970092773438,1.2484970092773438,0.0,9.77643965782704e-10,0.24683628976345057,0.21871683000572556,-0.028119459757725007,7.351940212174668e-08,0.0,0.24683628976345062,0.01207694597542286,0.0,0.2187168300151825,1.955287931565408e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,125,1.250501036643982,1.250501036643982,0.0,7.322996653513769e-10,0.243503943085669,0.2173877507387562,-0.026116192346912787,2.5281187845394015e-06,0.0,0.24350394308567047,0.01035414356738329,0.0,0.21738775074481964,1.4645993307027538e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,126,1.2525050640106201,1.2525050640106201,0.0,-1.179969177922402e-10,0.24021737277507782,0.21600410342298226,-0.024213269352095557,-8.063418022175028e-08,0.0,0.24021737277507782,0.008675779215991497,0.0,0.21600410342216492,2.359938355844804e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,127,1.2545089721679688,1.2545089721679688,0.0,3.2459013254992897e-10,0.23697650432586673,0.21456600725468586,-0.022410497071180868,-6.166143151631331e-08,0.0,0.2369765043258667,0.0070419334806501865,0.0,0.21456600725650787,6.491802650998579e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,128,1.256512999534607,1.256512999534607,0.0,9.81966841173687e-10,0.23378190398216134,0.21307328342965312,-0.020708620552508217,1.4419289300349192e-06,0.0,0.23378190398216248,0.005452420562505722,0.0,0.21307328343391418,1.963933682347374e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,129,1.2585170269012451,1.2585170269012451,0.0,8.85506945547121e-10,0.230618849396706,0.21152600645744057,-0.019092842939265414,-5.276795604913787e-07,0.0,0.23061884939670563,0.003907339181751013,0.0,0.21152600646018982,1.771013891094242e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,130,1.2605210542678833,1.2605210542678833,0.0,1.5428837096820303e-09,0.22749535739421833,0.209924176332389,-0.01757118106182934,9.249215082718365e-08,0.0,0.22749535739421844,0.0024066846817731857,0.0,0.20992417633533478,3.0857674193640605e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,131,1.2625250816345215,1.2625250816345215,0.0,1.7536074814472613e-09,0.2244189679622638,0.2082677930580289,-0.0161511749042349,8.774896400609578e-07,0.0,0.22441896796226501,0.0009504561894573271,0.0,0.20826779305934906,3.5072149628945226e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,132,1.2645289897918701,1.2645289897918701,0.0,6.88521184510904e-10,0.22137247025966658,0.20655693113828977,-0.014815539121376814,-2.3360196621524665e-07,0.0,0.22137247025966644,-0.00046124629443511367,0.0,0.20655693113803864,1.377042369021808e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,133,1.2665331363677979,1.2665331363677979,0.0,6.579666256278927e-10,0.21836780011653906,0.20479133725261323,-0.013576462863925831,-9.367794717718425e-08,0.0,0.218367800116539,-0.0018286901758983731,0.0,0.2047913372516632,1.3159332512557853e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,134,1.2685370445251465,1.2685370445251465,0.0,1.1005536482144862e-09,0.21538719534873768,0.20297141373430921,-0.012415781614428467,2.2245546915655723e-06,0.0,0.21538719534873962,-0.0031515436712652445,0.0,0.202971413731575,2.2011072964289724e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,135,1.2705410718917847,1.2705410718917847,0.0,1.609046118566937e-09,0.21242283284664212,0.20109684765899932,-0.0113259851876428,-4.695755251304945e-07,0.0,0.21242283284664154,-0.004430052358657122,0.0,0.20109684765338898,3.218092237133874e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,136,1.2725450992584229,1.2725450992584229,0.0,7.587495076677442e-10,0.209513932466507,0.1991677135262883,-0.010346218940218727,-7.707679117174848e-08,0.0,0.20951393246650696,-0.005664121825248003,0.0,0.19916771352291107,1.5174990153354884e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,137,1.274549126625061,1.274549126625061,0.0,5.134052627475683e-10,0.20663371682167103,0.1971840113429021,-0.009449705478768944,-1.2522014003479853e-06,0.0,0.20663371682167053,-0.006853763945400715,0.0,0.1971840113401413,1.0268105254951365e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,138,1.2765531539916992,1.2765531539916992,0.0,1.0218976775888677e-09,0.203779011964797,0.19514577091380533,-0.008633241050991669,1.1988405503871036e-06,0.0,0.20377901196479797,-0.007998976856470108,0.0,0.19514577090740204,2.0437953551777355e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,139,1.2785570621490479,1.2785570621490479,0.0,1.5389268748222662e-09,0.20096205174922754,0.19305311144493564,-0.0079089403042919,1.559322754474124e-06,0.0,0.20096205174922943,-0.009099694900214672,0.0,0.19305311143398285,3.0778537496445324e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,140,1.280561089515686,1.280561089515686,0.0,5.397459701406149e-10,0.19819696247577664,0.19090576470326293,-0.007291197772513719,5.454665341630971e-08,0.0,0.19819696247577667,-0.010156046599149704,0.0,0.19090576469898224,1.0794919402812297e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,141,1.2825651168823242,1.2825651168823242,0.0,1.1226806151398705e-09,0.1954139173030853,0.1887039095261103,-0.006710007776975002,4.5060279063591224e-08,0.0,0.19541391730308533,-0.011167975142598152,0.0,0.18870390951633453,2.245361230279741e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,142,1.2845691442489624,1.2845691442489624,0.0,8.773363147085433e-10,0.19268096983432537,0.18644745648736086,-0.006233513346964509,3.4103516100003617e-06,0.0,0.1926809698343277,-0.012135467492043972,0.0,0.18644745647907257,1.7546726294170867e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,143,1.2865731716156006,1.2865731716156006,0.0,1.4602709041966477e-09,0.1899670511484129,0.18413646520666266,-0.005830585941750233,1.526120513517526e-06,0.0,0.1899670511484146,-0.01305853296071291,0.0,0.18413646519184113,2.9205418083932955e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,144,1.2885771989822388,1.2885771989822388,0.0,1.2149266037653206e-09,0.18732053041458127,0.18177092076661958,-0.005549609647961695,2.3715935881796213e-08,0.0,0.1873205304145813,-0.013937165029346943,0.0,0.181770920753479,2.429853207530641e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,145,1.290581226348877,1.290581226348877,0.0,2.901879014860498e-10,0.1846670359373089,0.17935083806846874,-0.005316197868840161,1.651814955039299e-06,0.0,0.18466703593730927,-0.014771366491913795,0.0,0.1793508380651474,5.803758029720996e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,146,1.2925851345062256,1.2925851345062256,0.0,7.327749518282189e-10,0.18204455077648057,0.17687635124611875,-0.005168199530361822,1.8486572344045271e-06,0.0,0.18204455077648163,-0.015561092644929886,0.0,0.17687635123729706,1.4655499036564379e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,147,1.2945891618728638,1.2945891618728638,0.0,1.2412673111583672e-09,0.17944054305553428,0.1743471622623389,-0.005093380793195379,9.960692892718725e-08,0.0,0.17944054305553436,-0.01630644127726555,0.0,0.1743471622467041,2.4825346223167344e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,148,1.296593189239502,1.296593189239502,0.0,1.0331442368283206e-09,0.17687518894672413,0.17176342011853218,-0.005111768828191948,-2.3004457716524485e-07,0.0,0.17687518894672394,-0.017007354646921158,0.0,0.17176342010498047,2.066288473656641e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,149,1.2985972166061401,1.2985972166061401,0.0,8.994631706116252e-10,0.17432260513305667,0.16912512482436087,-0.0051974803086957955,-3.675970106087334e-08,0.0,0.17432260513305664,-0.01766383647918701,0.0,0.16912512481212616,1.7989263412232503e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,150,1.3006012439727783,1.3006012439727783,0.0,6.727294832309383e-10,0.17181318998336875,0.16643230617991667,-0.005380883803452086,-1.6138694718392799e-06,0.0,0.17181318998336792,-0.018275892361998558,0.0,0.16643230617046356,1.3454589664618766e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,151,1.302605152130127,1.302605152130127,0.0,1.0967060593003453e-09,0.16931243240833388,0.16368506850398598,-0.0056273639043478985,-1.2474582717914018e-06,0.0,0.16931243240833282,-0.018843483179807663,0.0,0.16368506848812103,2.1934121186006905e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,152,1.3046091794967651,1.3046091794967651,0.0,1.6145036418890868e-09,0.1668376624584199,0.1608831435681641,-0.0059545188902558055,-8.063418022175028e-08,0.0,0.1668376624584198,-0.019366683438420296,0.0,0.16088314354419708,3.2290072837781736e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,153,1.3066132068634033,1.3066132068634033,0.0,6.758070214551992e-10,0.16438528895378185,0.15802666545940694,-0.00635862349437491,-1.4193986999089248e-06,0.0,0.16438528895378113,-0.019845446571707726,0.0,0.15802666544914246,1.3516140429103984e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,154,1.3086172342300415,1.3086172342300415,0.0,-1.6383880918624527e-09,0.16195759177208122,0.15692849454650723,-0.005029097225573986,1.3861964589523268e-06,0.0,0.16195759177207947,-0.02087239734828472,0.0,0.15692849457263947,3.2767761837249054e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,155,1.3106212615966797,1.3106212615966797,0.0,3.252137448228609e-10,0.15953086316585557,0.15677188337399803,-0.0027589797918575465,-6.936911063348816e-07,0.0,0.1595308631658554,-0.022188959643244743,0.0,0.15677188336849213,6.504274896457218e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,156,1.3126252889633179,1.3126252889633179,0.0,-5.642073475087273e-10,0.1571550071239471,0.15664984284821334,-0.0005051642757337438,-1.0316431797718906e-07,0.0,0.15715500712394714,-0.0235003475099802,0.0,0.15664984285831451,1.1284146950174545e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,157,1.314629316329956,1.314629316329956,0.0,1.399394378154284e-09,0.15480774641036954,0.15656235816735148,0.0017546117569819386,3.1423616064785165e-07,0.0,0.15480774641036987,-0.024806566536426544,0.0,0.15656235814094543,2.798788756308568e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,158,1.3166332244873047,1.3166332244873047,0.0,1.2852520159256642e-09,0.15244236588478066,0.15650945904419256,0.004067093159411894,2.1937241001523944e-07,0.0,0.15244236588478088,-0.026107532903552055,0.0,0.15650945901870728,2.5705040318513284e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,159,1.3186372518539429,1.3186372518539429,0.0,3.795985470400609e-10,0.15012703835964195,0.1564911156971663,0.006364077337524365,2.4427413336525206e-07,0.0,0.15012703835964203,-0.02740340679883957,0.0,0.15649111568927765,7.591970940801218e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,160,1.320641279220581,1.320641279220581,0.0,2.359432649257087e-09,0.14781400561332736,0.1565073431050821,0.008693337491754743,-1.885416907043691e-07,0.0,0.14781400561332703,-0.028694111853837967,0.0,0.15650734305381775,4.718865298514174e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,161,1.3226453065872192,1.3226453065872192,0.0,1.4537792081270595e-09,0.14552441239357095,0.15655814114527955,0.011033728751708605,-9.000197565001145e-07,0.0,0.14552441239356995,-0.0299796424806118,0.0,0.15655814111232758,2.907558416254119e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,162,1.3246493339538574,1.3246493339538574,0.0,3.4295553064112028e-09,0.14327704906464242,0.15664350994574017,0.013366460881097747,-2.3941236122482223e-06,0.0,0.14327704906463623,-0.03126000240445137,0.0,0.15664350986480713,6.8591106128224055e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,163,1.326653242111206,1.326653242111206,0.0,4.3601239285706583e-10,0.1410185247659687,0.15676343442078808,0.015744909654819367,-1.1537803175087902e-06,0.0,0.14101852476596832,-0.032535113394260406,0.0,0.15676343441009521,8.720247857141317e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,164,1.3286573886871338,1.3286573886871338,0.0,-2.3542479077320877e-10,0.1387874633073807,0.15663558244110234,0.01784811913372164,1.1265069588262122e-07,0.0,0.13878746330738068,-0.03357784077525139,0.0,0.156635582447052,4.708495815464175e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,165,1.3306612968444824,1.3306612968444824,0.0,-6.934042229289616e-10,0.13656778633594566,0.15364113448367508,0.017073348147729428,1.0150420166610274e-06,0.0,0.13656778633594513,-0.032294243574142456,0.0,0.15364113450050354,1.3868084458579233e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,166,1.3326653242111206,1.3326653242111206,0.0,-5.269191749590618e-10,0.13436138629913316,0.15068793295586744,0.016326546656734275,-3.806407562478853e-07,0.0,0.1343613862991333,-0.03103845752775669,0.0,0.15068793296813965,1.0538383499181236e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,167,1.3346693515777588,1.3346693515777588,0.0,-4.0719294602808986e-10,0.13220492005348178,0.1477761566547998,0.015571236601318011,-9.521947959001409e-07,0.0,0.13220492005348206,-0.029810555279254913,0.0,0.14777615666389465,8.143858920561797e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,168,1.336673378944397,1.336673378944397,0.0,-2.4070789805819004e-10,0.13003976643085507,0.14490582048377756,0.01486605405292249,1.5356068843175308e-06,0.0,0.1300397664308548,-0.02861054241657257,0.0,0.14490582048892975,4.814157961163801e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,169,1.3386774063110352,1.3386774063110352,0.0,-2.7464031049362347e-11,0.12789703905582425,0.14207692444268202,0.014179885386857771,-9.284788689001289e-07,0.0,0.12789703905582428,-0.027438418939709663,0.0,0.14207692444324493,5.4928062098724695e-11
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,170,1.3406813144683838,1.3406813144683838,0.0,-5.322022822440431e-10,0.1257597655057898,0.13928960262685308,0.013529837121063287,-2.3407628759741783e-06,0.0,0.1257597655057907,-0.02629423886537552,0.0,0.13928960263729095,1.0644045644880862e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,171,1.342685341835022,1.342685341835022,0.0,-3.6571723427414327e-10,0.12364356964826556,0.13654355704098606,0.012899987392720497,-1.0280857623001793e-06,0.0,0.12364356964826584,-0.025177882984280586,0.0,0.13654355704784393,7.314344685482865e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,172,1.3446893692016602,1.3446893692016602,0.0,-1.9923218630424344e-10,0.1215469762682915,0.13383895158410786,0.012291975315816356,2.0514283960437751e-07,0.0,0.12154697626829147,-0.02408941276371479,0.0,0.133838951587677,3.984643726084869e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,173,1.3466933965682983,1.3466933965682983,0.0,-7.950595737327149e-11,0.11945492774248125,0.1311757564531082,0.011720828710626949,1.932848761043715e-07,0.0,0.11945492774248123,-0.023028826341032982,0.0,0.13117575645446777,1.5901191474654297e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,174,1.3486974239349365,1.3486974239349365,0.0,-5.75944292258157e-10,0.11737832427024851,0.12855403124346784,0.011175706973219332,2.1462922461523704e-07,0.0,0.11737832427024841,-0.021996131166815758,0.0,0.12855403125286102,1.151888584516314e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,175,1.3507014513015747,1.3507014513015747,0.0,-4.5621806332718506e-10,0.11534717679023744,0.12597370146996067,0.010626524679723234,3.083071575815666e-08,0.0,0.11534717679023743,-0.020991316065192223,0.0,0.12597370147705078,9.124361266543701e-10
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,176,1.352705478668213,1.352705478668213,0.0,-9.994152172509985e-10,0.1133011281490329,0.12343481181573346,0.01013368366670056,4.0672830436960794e-07,0.0,0.11330112814903259,-0.020014390349388123,0.0,0.12343481183052063,1.998830434501997e-09
0.1,theta,0.0,0.0,1.0,2.0,1.1,1.9,1,177,1.3547093868255615,1.3547093868255615,0.0,8.72857341960298e-12,0.11127661913633347,0.12093750387442476,0.009660884738091291,-6.557456231348624e-07,0.0,0.11127661913633347,-0.019065408036112785,0.0,0.12093750387430191,1.745714683920596e-11
